rank_among_eligible,design_index,design_id,style,sigma_km,fully_grid_usable,validation_mmd_risk,bootstrap_risk_se,minimum_log10_intrinsic_ess,median_log10_intrinsic_ess,worst_covariance_condition_regularized,mean_projection_kl,maximum_projection_kl,maximum_moment_residual,maximum_native_iterations,projection_failure_count,s1_x_km,s1_y_km,s2_x_km,s2_y_km,s3_x_km,s3_y_km,s4_x_km,s4_y_km
32,88,design_000088,support_random,200.0,True,0.00860355459364207,0.009019189524659887,-520.8703295081001,-0.10214559280056452,13692307685.575197,1.5091270950026212,12.709172471905735,7.208014709590473e-09,22,0,334.6271315536252,372.67242839355947,786.0425225858475,374.501016185359,-76.3474912570415,-55.531832909148804,358.4932010551553,-179.43338280690756
33,343,design_000343,longitudinal_stratified,200.0,True,0.00872302971174114,0.006887528259388482,-3010.9725636085236,-0.1974152705021473,11123399834220.055,1.127689933614091,9.787304436205828,4.9686246881719335e-09,31,0,-35.04762777520074,-647.8830121496143,1.6028247009756171,-60.91650164678198,364.2134650079346,-133.66801530204907,1354.8653605344198,89.49165392182081
34,332,design_000332,longitudinal_stratified,200.0,True,0.008761834593574002,0.006564646903006832,-3206.2922930674554,-0.21458536571865544,8867364919065.725,1.6724755111630087,16.0983541923568,4.0442024295069855e-09,40,0,-188.0334950211684,-73.67484761977806,277.8686194611074,-129.79885149439966,582.2221883045103,349.5000319510057,1388.9801921976775,119.17065749723946
35,326,design_000326,longitudinal_stratified,200.0,True,0.00877145431100875,0.007511621007280245,-1961.352259309674,-0.10678698028350811,13755817718772.666,1.7440083075057253,17.609170784726025,7.748478125582292e-09,36,0,-77.14640552853008,-21.754980113986846,172.578326866032,-128.33761565226857,463.32576358494606,176.5903323310961,1183.831640520401,232.4779310669274
36,59,design_000059,support_random,200.0,True,0.008807942626782755,0.008760332576385683,-387.46084238595,-0.15097116002066968,11379292008210.998,2.487403727366329,30.29288366429843,3.803926645515194e-09,37,0,-34.764307789612545,-42.72575031244111,1338.7391790949816,277.60014743467553,388.61398767342035,-381.2311203771076,626.5431671043402,119.45349615834203
37,192,design_000192,support_random,200.0,True,0.008829484564337232,0.009371383450645266,-260.9091286676077,-0.1324979065145181,9684139.027013637,2.346380071047315,28.24371142437665,6.224157234058743e-09,20,0,641.2179588404421,141.0264204615432,-345.08453387650457,-268.0953235655889,16.26785093774626,-374.9214347509183,174.07206558205596,84.68499759525552
38,329,design_000329,longitudinal_stratified,200.0,True,0.00886977236856393,0.00995314705122249,-2232.4848129669886,-0.09071106115922745,29499696012360.973,1.7507517261871912,18.396552258367898,8.302739783913069e-09,57,0,-75.68535290002659,-461.70921592383075,72.20194891566564,80.59921246559382,567.6470638379728,284.3098700882197,1255.3286698504442,360.4587625921169
39,0,design_000000,manual,200.0,True,0.00894546782960383,0.006532412665914812,-133.77777769714277,-0.22877274882680299,56827894181770.21,2.410874153152495,25.957860744157617,9.892446840257221e-09,937,0,-150.0,-150.0,350.0,-100.0,850.0,-50.0,1450.0,50.0
40,331,design_000331,longitudinal_stratified,200.0,True,0.008953183751215387,0.00831100526409841,-1042.9624176444004,-0.11203199446585736,3245564517507.466,1.5937792787290406,11.64079780935404,5.896622873952924e-09,26,0,-5.687532927690556,-173.6292300789002,276.34976195473575,194.60320276355068,281.19960812994043,-192.07253400784776,943.0581487664679,133.65607102418807
41,318,design_000318,longitudinal_stratified,200.0,True,0.008986480068718935,0.006101501028071638,-2691.34795723512,-0.1799788623632787,47164851585937.07,1.5055817994929956,15.307333531218543,4.38047963937236e-09,34,0,-129.32217049007556,-304.9170157371253,76.84968685157446,18.50539919348876,516.1516111832213,-124.91843485656443,1293.8014988585624,23.7947183455337
42,162,design_000162,support_random,200.0,True,0.009009613298852663,0.011182086602839774,-8929.194283068919,-0.10674882313880815,1726648.519809142,1.7640404406899086,15.602153577310549,3.877868490844028e-09,31,0,830.0053563094924,271.85922134045614,391.23720416204173,-241.84953464672247,72.1607750805467,-183.20327929518683,185.076392042746,54.258114443028234
43,161,design_000161,support_random,200.0,True,0.00909998358966014,0.00815295835688299,-14292.076963104677,-0.21048280688858118,99522921.73801996,2.707452064539984,31.73783637738785,4.747173315885741e-09,44,0,1024.5263963847108,405.99405016916165,44.17234952604954,83.76048644873197,656.8928381335346,95.7528573169335,-164.32981628880867,-162.6666128195161
44,105,design_000105,support_random,200.0,True,0.009117758482748983,0.006298637904364983,-2623.92686625547,-0.17842724475824162,48882243922634.69,1.2175363185229466,9.974606313300955,5.961762804996253e-09,35,0,147.8042441776338,83.51785295900532,-115.43589902893751,210.88198995441678,1292.2236992475844,95.15121743213342,-77.4785637231395,-101.69515405203973
45,322,design_000322,longitudinal_stratified,200.0,True,0.009230451748179477,0.008754187443499845,-1551.1002316033832,-0.08707923014130091,15098441583114.652,1.5674385697207762,14.703703400753906,1.7717887021966903e-09,28,0,-30.562023743102166,-7.151726769641456,260.6314458110276,-136.10012416089887,417.28561867805035,318.56616422519767,1097.111145879114,287.27094531927
46,276,design_000276,longitudinal_stratified,200.0,True,0.00928148801518891,0.01048583592481392,-560.3591342186822,-0.2217114509920378,30271716283054.336,1.648246822745078,15.94538223546378,9.176309820922e-09,164,0,-54.364036659017124,-368.66483820054975,405.2690040335438,-131.1426717465523,709.2449854028666,338.8586702770793,1451.8663028961032,101.93188788892482
47,176,design_000176,support_random,200.0,True,0.009362286247984535,0.008948258770583485,-5406.8583745915475,-0.17660063329295075,24463689056067.535,1.5260255288280062,17.88150207355924,7.4762389646808e-09,36,0,1664.2484029345344,164.30507409876697,432.250224939445,146.890045285305,-196.27368220252734,241.84181674730502,24.456345763429365,-60.71020664562789
48,223,design_000223,longitudinal_stratified,200.0,True,0.00949113778605536,0.008279763288460215,-2104.5521073159066,-0.10939400214214874,13955084231206.656,1.883544865754653,20.679849005053494,7.981160107427351e-09,42,0,-545.9633210990346,-316.9275643204888,-55.08453803436943,-17.254820283737786,515.7804360224798,195.71429937042984,1218.0893151895941,270.9222839337147
49,143,design_000143,support_random,200.0,True,0.00956368581868337,0.01098868821837444,-419.06746166266686,-0.20210268762272385,12078099739070.756,2.2982986581258955,22.807591535184102,7.649476244932238e-09,43,0,94.4306613319857,36.332272005087916,465.16333226355624,327.9457440623564,768.2552274120294,157.2605754669856,1307.8701455919713,-1.3310304349608657
50,69,design_000069,support_random,200.0,True,0.009670388934140475,0.01211935388584784,-12875.683483646264,-0.18369545015530134,21734076961333.07,2.636223555643155,29.08119488715701,5.435166811952543e-09,603,0,692.2547751452149,139.07266792831172,235.15777775707943,32.79034854189583,1376.0480227704093,216.61219470666938,1637.594261788725,151.88041027828984
51,168,design_000168,support_random,200.0,True,0.009720678698472457,0.012518197925772977,-465.81369030168935,-0.18563350731154415,6861579943651.119,2.683172230996374,30.331491995491117,4.734132257146588e-09,28,0,497.6346447929642,74.27204688665307,812.8809099337667,166.77699039451693,1352.4079255894355,1.4587350520240818,186.68528134892196,125.25160872082229
52,292,design_000292,longitudinal_stratified,200.0,True,0.009842456829198756,0.012871568187532573,-1511.7915852320723,-0.0589922906571996,15021517318996.242,1.772621644414679,17.79188325822227,9.538906474713698e-09,35,0,-165.59940750634996,348.4272754076244,191.5593956364716,-78.34501572968534,416.72058690736503,145.08825265229942,1060.7606520332222,46.61969512585547
53,38,design_000038,support_random,200.0,True,0.009870389731589876,0.0074982539564775585,-397.1935985718216,-0.17997923936946164,8069526.468196149,2.2214244842471276,25.887522157906282,9.981272852148566e-09,38,0,-168.49480366897572,-509.00399017691706,697.6395810325207,-33.01222907842883,140.11499508925172,49.558144300633074,-86.69110312395934,-194.12771707390945
54,251,design_000251,longitudinal_stratified,200.0,True,0.009896779801469666,0.008523045831605234,-2511.12070225177,-0.12235639066651463,14479410412837.764,1.3609553047698075,14.30106431503392,7.570505459950514e-09,55,0,-49.88499779949579,-30.641900873624515,182.66391002069798,-367.3281151496363,579.0660904073804,-289.5000189366087,1301.3561839106458,318.11026425667654
55,13,design_000013,support_random,200.0,True,0.009916074628490859,0.011450147738311506,-727.6260807879435,-0.15377292930798633,2814438922451.3364,2.051115778819843,21.74182944393023,9.293366882215659e-09,446,0,550.2033910443116,224.09279482963632,1244.1747624663246,150.42713006853793,1544.2431273921711,-110.93004558952718,-470.7912472971211,-551.4826141964402
56,342,design_000342,longitudinal_stratified,200.0,True,0.009951204621952302,0.006843501849859274,-2050.310429735642,-0.12358169614121997,32559911211788.94,1.3639928066503233,13.855767739476143,6.4545712290493344e-09,46,0,-106.25805873269756,-82.46979476964688,-6.115239524970576,-336.3706298894859,361.0200171384199,94.18663364266217,1217.1694023198556,357.34595605836427
57,270,design_000270,longitudinal_stratified,200.0,True,0.010071749706458268,0.0065519266423470605,-3545.562067501333,-0.2107124442097976,12210586109536.316,1.202555458615452,11.36692375982472,8.41389836992503e-09,35,0,-111.73995685969773,-81.21814017480146,231.30068792090475,240.18507724823678,397.15539725701734,-122.14969218521244,1446.9208275722465,183.32294728345414
58,200,design_000200,support_random,200.0,True,0.010080447653572317,0.012002846938248709,-6544.167135057099,-0.12536377178003152,91319687556.20671,2.3767838518807554,24.33010006218847,9.822798496448925e-09,75,0,702.737517478364,218.66967116518967,355.77175676865664,464.15301115350655,1765.706468935616,208.72278909973414,1022.0186916288917,166.9935528073005
59,12,design_000012,support_random,200.0,True,0.010088431729805286,0.013726231659499651,-210.2453617180497,-0.045741513263801846,6996383170790.535,2.3559784791684533,25.046077985599947,9.814820943959119e-09,22,0,605.7423186777089,210.11240998728468,1071.9819404305492,118.93213155427242,192.32889854616656,-235.9268352655097,297.77869244629335,39.85045927225555
60,286,design_000286,longitudinal_stratified,200.0,True,0.010109065570906479,0.012071290798264389,-389.86695797339416,-0.14205337569203527,4052954379.7732,2.229183781151123,23.12832719083604,8.379606884726588e-09,33,0,-180.87146371507103,-362.22899296056255,198.15741117863342,2.062847956940427,525.1173570112666,305.175771833273,768.3136863195425,122.74469248443555
61,221,design_000221,longitudinal_stratified,200.0,True,0.010150381758388631,0.007466629329391483,-1952.135434944273,-0.1090793225525472,28064453921382.754,1.606747155412488,15.17762669119243,6.167619290006526e-09,56,0,-286.41762424208576,-89.54540908286987,23.791159220818713,-201.21066988812703,478.25707882138755,306.1883396410537,1177.457965744285,196.55080017737006
62,272,design_000272,longitudinal_stratified,200.0,True,0.01017363668040003,0.009419889021688204,-1203.658043025198,-0.12100106364619208,37817464791480.79,1.5009857533242617,14.697167932755573,9.970405973218653e-09,33,0,-137.94608508239938,-250.08796059769475,236.8588559610447,204.44243280402964,469.0043096011982,-253.67982810778068,1003.9316607089878,297.0587834574065
63,139,design_000139,support_random,200.0,True,0.010425268083152774,0.013500093263772698,-14237.406423870145,-0.10993293840278871,23389180.949812315,2.276079071268597,22.338930116416897,8.966782803318568e-09,54,0,634.0769531155202,230.25371080697875,289.92620033833873,430.38356969165335,128.17618547033445,92.615205178717,1021.1000658247441,91.51945704695359
64,167,design_000167,support_random,200.0,True,0.01047804016685623,0.013006194534246878,-93.63990512897409,-0.1480355293285138,9808074862539.588,2.5113587513768074,26.960048546143625,8.73271597150196e-09,131,0,-169.35182414874316,-464.9844498265787,1298.1452405374143,131.03037327659337,388.22113032634394,-215.9412568944557,855.0272608218378,143.493677574436
65,255,design_000255,longitudinal_stratified,200.0,True,0.010507994655884666,0.012470182573893245,-9981.853382961046,-0.10944394749375559,1780901.4721419238,2.4538066974836674,26.73225600735491,6.997240198914916e-09,44,0,92.60370683064603,-210.43865556544606,61.34670846992092,281.2791822552505,551.3516736044734,220.55541720361427,871.6567314549786,22.47180975451984
66,32,design_000032,support_random,200.0,True,0.010551232517516707,0.010846784782171381,-469.43757867063124,-0.15024054385373184,63883899778568.24,1.5508582547280065,14.113038497000487,9.901478645684347e-09,341,0,180.3226817089893,-116.38195083388626,807.4816827983761,348.260238636861,1432.3546210409954,308.42555651779014,320.22198912626163,292.0876806983081
67,236,design_000236,longitudinal_stratified,200.0,True,0.010598278876665443,0.012148602642923447,-1322.7880878274814,-0.06411469503356682,30963955871200.215,1.9091624857664682,19.125450362592918,8.734433364374514e-09,27,0,-65.4592234441387,106.8934112705307,171.19171383133093,-49.270831914945376,387.3996105079552,102.21882013698627,1012.161397725287,34.83464130890772
68,65,design_000065,support_random,200.0,True,0.010601632406996454,0.007490721392573871,-1401.3268490557075,-0.09349867183091465,34729951713136.418,1.2371928952012037,7.608648591138913,9.614286286993794e-09,25,0,-199.60382938318725,8.368357045622888,260.34571632880164,-165.8656841624362,-25.394676844036574,-211.12591671904372,1043.1029413671613,138.11927813309413
69,28,design_000028,support_random,200.0,True,0.010613195579157767,0.009552830696316185,-17428.055593881287,-0.18669959438874664,384490316.74975497,1.9891161322353117,16.17310287712407,6.1707231082910246e-09,79,0,44.757072070298435,52.98390125844814,-79.4666521218852,-478.5462555386335,765.9588651061922,180.61807698783736,1117.7099218291676,-69.72290530714787
70,203,design_000203,support_random,200.0,True,0.010632827825566639,0.009774869710266523,-9927.637461631695,-0.14665646285011277,1520173.0852387846,2.368171673877732,24.978802567396794,2.7259639045112536e-09,47,0,508.71789437199516,204.00138760694603,-89.55534142285273,-35.55301358946217,208.36913043523597,181.77701557472784,869.0340711711406,289.03465075657493
71,430,design_000430,upstream_focused,200.0,True,0.010644021531462378,0.01264242835241749,-427.917633763637,-0.06770286262498429,170371591.9008804,1.8891069733207815,20.29767116612542,4.174295876102598e-09,52,0,100.74196386408693,-588.1451509220913,735.2295444528547,373.9829616446892,399.6325746563201,-135.63744321813402,101.16391635837715,-155.8124554003146
72,74,design_000074,support_random,200.0,True,0.010646347208129023,0.006707370892492057,-1825.4011271614665,-0.10466809980901719,35176998947500.047,0.9791875130640267,5.4438341873587515,9.945982229494876e-09,66,0,-207.61853663695746,29.495663445096262,1126.1196720431424,-1.0472615412437847,-28.81909854139792,-393.75274962449623,136.5901853384063,-79.85414563233525
73,83,design_000083,support_random,200.0,True,0.010665386072477525,0.010199258018721336,-146.11194502807516,-0.09501778846384568,384782.7397157219,1.4084020516083626,15.266861929508238,6.099506268384869e-09,29,0,390.64047006011737,-186.28020106915076,227.58843709604707,56.50451428231987,551.6698360234528,457.66290235951146,1.451631014936467,-79.07217733028324
74,231,design_000231,longitudinal_stratified,200.0,True,0.010761684727178504,0.010906421543831816,-13415.420342723295,-0.15821989803868716,144947249.23579308,2.8543557355617817,31.743404079642687,9.10538534200359e-09,62,0,-52.4083553069881,99.40460090478487,111.23231114677827,-110.0159663515388,763.3154204269686,118.2653924781925,981.8559948232206,248.0023623918614
75,113,design_000113,support_random,200.0,True,0.010817510061263675,0.01109127299353932,-1667.4400061188594,-0.08825322129646976,26431403578492.582,1.4595331454266287,13.958010756861375,6.511583404805623e-09,30,0,-129.44267258875936,54.25924916987856,402.5793551586444,30.378564198766114,146.42236143294645,404.54633170868385,1100.6063440641346,78.53191093951057
76,275,design_000275,longitudinal_stratified,200.0,True,0.010827512583172027,0.010389393708200235,-830.5282548310522,-0.13547345469964028,50814557549.85122,1.8198136475448565,14.8026337539471,7.90918786921171e-09,37,0,-281.77470107198343,-170.23886343265542,175.46514374443808,136.52413774738966,604.7183752801704,-355.365263735882,878.5401671551873,156.63825376546194
77,132,design_000132,support_random,200.0,True,0.010897204097313332,0.014216312497897158,-2214.2378701535445,-0.08709207071719016,692591037030.8274,2.880494196429834,32.51970161792143,4.502315930104251e-09,109,0,900.9500135702575,134.9051062348979,605.2475676468209,57.64533908206678,313.9530225371418,36.044105176020004,1189.6728008613843,199.1984374316438
78,470,design_000470,downstream_focused,200.0,True,0.01092965906342307,0.01303762926108831,-7977.595763121153,-0.07885359458926701,36070278495547.57,2.7638788573511768,30.652637005172807,9.847300392150237e-09,435,0,1126.5065374567198,229.15513021809295,1813.4397833600156,-80.97808863966623,1641.7505004337524,-546.1287564979095,732.2941953797409,48.073340623140666
79,126,design_000126,support_random,200.0,True,0.011033585980348933,0.009260575160768376,-509.7743316439435,-0.1373568359004249,286499411.8732447,2.5048916338740095,26.729129173003027,2.519762565099147e-09,28,0,506.8940057435277,-53.85307744396495,-128.91942726572978,-182.2253240784641,728.8875675137255,149.5746523597398,722.0221901718744,-424.5410521407205
80,435,design_000435,upstream_focused,200.0,True,0.01107179346232314,0.009927305280790966,-279.3190783407632,-0.15788236597304053,6211176.42510079,2.273824255479183,27.60065324153981,7.787336738109412e-09,24,0,634.4526910497293,-61.357239630968934,409.0592408059043,-381.66473085603775,403.128573831547,37.484611175862256,-59.774043707847795,-120.1721871029236
81,330,design_000330,longitudinal_stratified,200.0,True,0.011126755546314347,0.007634948639298679,-4221.4969903301,-0.11219553823141745,49900783690996.72,1.4139604755634232,16.51974304214562,4.396216017145849e-09,47,0,-74.90743334377768,56.242616267009936,7.354530266933011,-206.5889823005324,419.3361240568445,233.70124304030662,1475.441851954985,-212.11821272667467
82,282,design_000282,longitudinal_stratified,200.0,True,0.011144916047143296,0.01000905039491151,-904.55983575859,-0.1067927624037668,358427564346.8383,1.7582741592834692,13.195855009790092,4.9163514222666536e-09,34,0,-27.21080821448136,-240.67173221641485,234.54568353142326,-485.1738368375191,347.14647252613327,264.05314337395714,908.2695510870825,213.89044542544528
83,283,design_000283,longitudinal_stratified,200.0,True,0.01118186146290288,0.008586757285614184,-2848.2896611112546,-0.12133836676319425,19409625214262.17,0.861324515595886,6.6985356083704035,6.858526532450642e-09,31,0,-295.8395024045571,53.090004315870644,130.5646806262162,-184.00873333090422,233.25730777710265,200.89967318294129,1360.6429787697377,327.25444890471925
84,58,design_000058,support_random,200.0,True,0.011207090480895826,0.010333837603580354,-2810.382696903072,-0.171421180831869,41119300370169.53,1.9870825912821957,23.91205526384746,7.958916479103977e-09,36,0,-25.088879721061875,-279.67955689142445,1304.6199762133735,-36.69541712244188,585.9715762478434,552.9524010302702,553.133064498358,261.713305711583
85,449,design_000449,upstream_focused,200.0,True,0.01121553934318773,0.009510399208988784,-146.15828672596996,-0.10620516181140222,7988367.77682302,1.7811750228910004,19.781414534465192,8.839786504597313e-09,21,0,609.721081719251,335.25895566405336,-238.55234904831673,119.46636855238171,-189.58590238245245,-223.65083648119105,421.26228055043714,149.43782960235228
86,271,design_000271,longitudinal_stratified,200.0,True,0.011363031353170365,0.012759625097180524,-1904.5171401379253,-0.0890011535248442,48343277847188.67,1.6522214399933708,17.299096222603403,7.667469301858293e-09,33,0,-216.1546742335741,236.89285105130583,39.73516120496947,135.31332244654507,398.6026898213642,228.53151881629503,1170.7237568830672,224.1365065896242
87,201,design_000201,support_random,200.0,True,0.01146165709745561,0.01114978174541371,-422.03854851702994,-0.08972859367273049,9816312.006386762,1.351038565640928,15.414011721670954,3.916017435672475e-09,22,0,238.31091929380418,3.680088031495373,-341.9529775888115,140.49597435640058,697.0895955814466,-220.44080173843994,47.331171946794726,-402.7266918259165
88,225,design_000225,longitudinal_stratified,200.0,True,0.011501651393600215,0.009681203491101513,-15969.175494425373,-0.15166043726229025,1619957051.2799127,1.9196458029656829,19.12704491620874,8.978245880095268e-09,49,0,-79.0377005787745,-117.48696891999721,305.42210576252387,-484.26870832419235,571.9752750318379,290.9053166950662,1078.927521607233,434.23821509517404
89,429,design_000429,upstream_focused,200.0,True,0.011615215370060729,0.011250089529172568,-472.66631177306215,-0.12786122012165957,14363012.667661011,1.968808935199451,21.658391384223904,9.974314009624286e-09,21,0,-329.5230967409337,-187.02948648548346,237.37046128724796,418.3539188758141,726.7354650537679,-92.42659205658492,289.8113243008711,-78.12026865694929
90,337,design_000337,longitudinal_stratified,200.0,True,0.011645859450324814,0.012361452599484608,-472.5786496086541,-0.1112304006159939,183439976.78019473,2.352170713784963,25.695922281631933,3.2823059394766384e-09,24,0,-224.40570298812844,-340.52405977387855,238.30924575698737,-43.351295347781665,512.466978253524,-132.19124401869618,760.8998939064733,188.6253274205436
91,122,design_000122,support_random,200.0,True,0.011647303061632577,0.009878674951179937,-1013.4012875762513,-0.08770636481551501,2766876896472.3833,1.5392671822550898,12.533368507940688,5.621359182061418e-09,42,0,-318.7194660934855,-279.9256097945479,947.3033536334351,264.2016289923316,522.4514368588607,-270.7002744693723,13.564088304971165,-202.00915336991773
92,280,design_000280,longitudinal_stratified,200.0,True,0.011650840949923658,0.009373910359197447,-14192.752932203291,-0.12881048078928145,8460530.81166295,1.0892101842569148,7.0256528779817184,8.502973337027206e-09,51,0,59.86869895934531,-248.10167535450177,5.3668013594015065,131.57137227180033,327.7382417358147,-374.05034443551773,1022.2061208957466,258.9606413707515
93,226,design_000226,longitudinal_stratified,200.0,True,0.011678160501236549,0.00946953269069988,-747.0305776250752,-0.08821714340991549,264193581568.53217,1.4331002326650886,9.657069506789101,5.113398516174201e-09,19,0,-2.0937003702553127,34.0926407486893,85.94930070108038,-305.5218356213718,268.58498656461626,259.67376726602464,857.1174614157627,267.61638081800714
94,57,design_000057,support_random,200.0,True,0.011691003657676932,0.013269023025329736,-90.96221077315047,-0.13469214849114597,21248111506617.113,2.2563303227415976,24.7486141607457,9.68969515496866e-09,528,0,1390.4594096366072,262.44767812726536,66.18884678900297,216.5215554599305,932.1701988680031,224.28854038729156,398.33543754755556,-103.7627558578207
95,25,design_000025,support_random,200.0,True,0.011862919427067225,0.011552896966185873,-1603.2333323129387,-0.08699274869164986,40580522074921.984,1.726716884681883,18.621993074447367,5.937101362713391e-09,32,0,629.2577132783737,285.62333231936316,23.944361449357466,-214.19281781938454,1852.7617392747625,-301.2422649777002,231.42167572550855,-26.136998835508997
96,86,design_000086,support_random,200.0,True,0.011890593244277802,0.010921591896833482,-266.56026328394614,-0.15650928167257527,16865867839344.707,1.523599241461657,14.664156842076832,7.218253838685063e-09,132,0,-267.352002573035,-319.25905991121545,1351.2013320693202,199.94058409146402,884.1021161444833,404.5200426005655,532.9226416830146,-140.1479697189866
97,308,design_000308,longitudinal_stratified,200.0,True,0.011917343825194833,0.00843487667945072,-542.9953822953479,-0.12351552046009386,76893189869243.22,1.2478836609065473,12.395627489894244,9.763858627995337e-09,32,0,14.16252412263367,-175.0216476666203,238.96106462258763,254.54259585537415,737.8218882143095,-261.35170995873716,1583.0937548597735,780.1867042935468
98,284,design_000284,longitudinal_stratified,200.0,True,0.011929585830792913,0.014068354323500832,-15408.741498694633,-0.0996733025865878,3338035.5549150566,2.009754420939187,22.800211255315933,6.484671829731238e-09,53,0,-17.333552628001428,-417.79136762497774,276.79154227098115,308.4781657058557,472.32199102870425,108.28261859360292,1062.168652105625,141.93973086219708
99,265,design_000265,longitudinal_stratified,200.0,True,0.011936660629091902,0.010246116254499612,-569.3637298121878,-0.09672503710904815,155225733580263.44,1.4378193403933093,16.723403635191016,8.42215801421086e-09,27,0,-103.45432823289127,-411.98538281803025,113.9622052933933,41.43736622035419,431.494311236586,206.97967951351905,1672.6652078101195,765.5558361593171
100,24,design_000024,support_random,200.0,True,0.012004200632959684,0.007878368196515557,-124.1656326140569,-0.12379482891504916,1220797.180063349,1.2089565599690177,13.229078547671818,7.201133057903372e-09,29,0,-258.11972822138506,91.62502827987011,590.111246055697,-251.91555578213104,-79.5955944611205,-282.6347876451688,42.823368268840056,52.631488123479045
101,222,design_000222,longitudinal_stratified,200.0,True,0.012009145606734075,0.00958442360135473,-10912.19642043875,-0.12020691145132506,1823151.727995755,1.9063702695325495,15.793184921087132,9.014856948757393e-09,42,0,-150.24352263395076,-535.8809781943629,7.711279408873963,37.69573579783611,461.06456220401276,278.8170451375899,907.1060080742924,186.0227177233907
102,233,design_000233,longitudinal_stratified,200.0,True,0.012046884116519451,0.012132627950590058,-1524.2611020898657,-0.10141229630711687,79654624569408.25,1.7663077953149051,23.30331040514277,9.905186143727672e-09,29,0,-3.8073364741243694,189.2175898697454,59.824931135356856,-55.84962644549149,466.2504871176711,0.747784023907073,1902.6157154327334,-26.425403922460546
103,87,design_000087,support_random,200.0,True,0.012127322540710717,0.012750936511722193,-4710.425293144537,-0.18865259804381176,3727025033669.51,2.369825336903728,29.45594545145921,8.370758502424028e-09,40,0,1586.7529963126347,139.53739235448253,768.1088309950137,430.05572482177257,205.75770337996977,37.05527969519568,529.6829018508529,93.65188404728615
104,190,design_000190,support_random,200.0,True,0.012179503316157622,0.012902572519818184,-161.27308483650162,-0.10153646501558508,432020.9563896123,2.336622611825798,30.792358477827957,9.351914817373949e-09,26,0,139.83295151366215,64.39071952934931,-190.14425966704732,-419.49146707248565,590.2669905302453,123.2637166072128,214.20108762308294,-408.3232171925322
105,234,design_000234,longitudinal_stratified,200.0,True,0.012183217112634774,0.009205925271016662,-1290.4171326164892,-0.06839823879459042,47742687196067.13,1.30305002812762,8.460756489534145,9.065297832177092e-09,33,0,-46.652408544693536,123.82353153080815,106.55905186124713,-292.69547191184563,572.7883388354294,433.445735386363,1029.796176235432,203.87324291937387
106,18,design_000018,support_random,200.0,True,0.012213355652751752,0.009542257687928745,-2478.0436014525517,-0.13633047239592094,29530130657188.652,1.1371035713336881,10.020053829064274,8.105037340159295e-09,34,0,-90.97647794406971,368.9042638788177,-29.646403539641184,16.96576204392572,148.5928994335805,203.69485454037567,1288.2958704631728,261.47068016355473
107,164,design_000164,support_random,200.0,True,0.012253885564151537,0.005917431322826905,-14542.42043604984,-0.29233851259270616,130949216728348.34,2.3169066732725363,21.75717647330898,9.292920483250455e-09,376,0,1048.0332290267331,45.099954477185356,1356.2265406569184,208.691201747484,575.3540072897209,418.81858631449666,-81.48264431796599,-152.3951556711333
108,431,design_000431,upstream_focused,200.0,True,0.012321068676339154,0.010510312196692644,-32.03006870517851,-0.14127307127096295,7807.267596428022,1.4303474707167723,16.4231596344383,6.834088320307354e-09,21,0,-116.46788246967304,21.255637994685117,451.9121945510476,264.91395861067826,-313.90951129967857,474.5793832106033,87.37664853186845,-146.83146667731495
109,217,design_000217,support_random,200.0,True,0.012411539432089289,0.007700134851038813,-3589.373046811932,-0.12324804462574075,32304011819700.758,1.0005731238473268,9.269243224820897,3.90324823943157e-09,31,0,-223.4153258119463,212.66059158151455,-99.39363307120914,-112.76282715663308,238.8558444334447,-11.058633922838464,1523.3875821354359,702.854844230822
110,169,design_000169,support_random,200.0,True,0.012435612707979419,0.013168671658902812,-144.9708463868394,-0.20038012159058607,5217849317145.334,2.696769092172033,30.07694598475364,9.973515361946888e-09,950,0,638.4671633307859,41.4378773196498,1490.5373898606585,63.5267918721476,930.8758719014394,76.84434771257456,319.90815804807886,-328.40721630692656
111,42,design_000042,support_random,200.0,True,0.012500794636878133,0.010270183140752627,-110.0116450135542,-0.09113915038411491,781624.1832534521,1.442714661184839,18.43801577182131,5.084609297774702e-09,15,0,-328.95557187347055,-27.155146268828595,133.73458104643115,-252.84322626007835,-79.31182016158085,50.27711299334371,550.6172489948844,-211.59611607471737
112,123,design_000123,support_random,200.0,True,0.012561170750748349,0.010441014890787113,-2080.761044485423,-0.10496053426693909,16253076974908.605,1.547554218946239,17.809977272996733,9.755553014041596e-09,41,0,484.4946821632227,-40.12505265418507,1228.38295129978,394.58573861103935,-37.621107192574414,-1.8149411180630466,-531.0731056403592,-533.9356017120867
113,84,design_000084,support_random,200.0,True,0.012743050913370906,0.011775055947920417,-3005.8003556372946,-0.16573120939625322,30345892227773.13,2.342958344390807,31.38980987273232,5.124136708935329e-09,30,0,107.03736666789662,-330.09411433721084,598.5029043818143,20.256671627360344,1365.2537181419777,168.94375514612005,117.04674316267571,89.24759502004656
114,116,design_000116,support_random,200.0,True,0.01275110374026812,0.011931010414910131,-69.79872907735086,-0.06537464398371433,30605544581932.793,1.680998895768484,15.810628744338608,3.6996106633719516e-09,73,0,722.0838869668909,346.0985033788015,1143.29175785651,474.7912049508358,-17.10697400002885,66.4867019634404,202.94509162566973,228.77103618426008
