design_id,day,mmd2
design_000048,22.5,0.06483413
design_000048,25.0,0.040349375
design_000048,27.5,0.025552219
design_000048,30.0,0.012713458
design_000048,32.5,0.008223152
design_000048,35.0,0.0068926355
design_000048,37.5,0.0042858133
design_000048,40.0,0.003979582
design_000048,42.5,0.004653994
design_000048,45.0,0.004618231
design_000049,0.0,0.002062053
design_000049,2.5,0.10958178
design_000049,5.0,0.054408524
design_000049,7.5,0.020005338
design_000049,10.0,0.043143053
design_000049,12.5,0.050445914
design_000049,15.0,0.048118874
design_000049,17.5,0.02710999
design_000049,20.0,0.018716644
design_000049,22.5,0.010434898
design_000049,25.0,0.00568879
design_000049,27.5,0.0061683534
design_000049,30.0,0.0049981163
design_000049,32.5,0.0063076704
design_000049,35.0,0.006271433
design_000049,37.5,0.005299369
design_000049,40.0,0.0049713175
design_000049,42.5,0.004759785
design_000049,45.0,0.0050456496
design_000050,0.0,0.002062053
design_000050,2.5,0.051804546
design_000050,5.0,0.05393261
design_000050,7.5,0.07385974
design_000050,10.0,0.26722434
design_000050,12.5,0.05250662
design_000050,15.0,0.23627408
design_000050,17.5,0.24737263
design_000050,20.0,0.01725642
design_000050,22.5,0.006086871
design_000050,25.0,0.005865819
design_000050,27.5,0.0071445312
design_000050,30.0,0.005783867
design_000050,32.5,0.008010625
design_000050,35.0,0.010485931
design_000050,37.5,0.010309601
design_000050,40.0,0.011239202
design_000050,42.5,0.00946839
design_000050,45.0,0.010538042
design_000051,0.0,0.002062053
design_000051,2.5,0.06392801
design_000051,5.0,0.05195401
design_000051,7.5,0.13467032
design_000051,10.0,0.22522059
design_000051,12.5,0.21297282
design_000051,15.0,0.21934956
design_000051,17.5,0.01820433
design_000051,20.0,0.027919397
design_000051,22.5,0.03180324
design_000051,25.0,0.034300007
design_000051,27.5,0.03123373
design_000051,30.0,0.019826606
design_000051,32.5,0.014674844
design_000051,35.0,0.011211244
design_000051,37.5,0.009238499
design_000051,40.0,0.0070822006
design_000051,42.5,0.004860271
design_000051,45.0,0.004981054
design_000052,0.0,0.002062053
design_000052,2.5,0.025931168
design_000052,5.0,0.039470203
design_000052,7.5,0.048876196
design_000052,10.0,0.05953287
design_000052,12.5,0.075197205
design_000052,15.0,0.07550433
design_000052,17.5,0.02599169
design_000052,20.0,0.0024699834
design_000052,22.5,0.0061240657
design_000052,25.0,0.0075737187
design_000052,27.5,0.0034205478
design_000052,30.0,0.0020924136
design_000052,32.5,0.0042132526
design_000052,35.0,0.0054648863
design_000052,37.5,0.0028218268
design_000052,40.0,0.0039899917
design_000052,42.5,0.0034820018
design_000052,45.0,0.004681558
design_000053,0.0,0.002062053
design_000053,2.5,0.21067677
design_000053,5.0,0.018454202
design_000053,7.5,0.03277181
design_000053,10.0,0.015977845
design_000053,12.5,0.031650722
design_000053,15.0,0.039409876
design_000053,17.5,0.035682764
design_000053,20.0,0.032183286
design_000053,22.5,0.03084568
design_000053,25.0,0.02561177
design_000053,27.5,0.021596668
design_000053,30.0,0.018743923
design_000053,32.5,0.010804496
design_000053,35.0,0.0058063916
design_000053,37.5,0.0032966584
design_000053,40.0,0.003149266
design_000053,42.5,0.0032804841
design_000053,45.0,0.0033531603
design_000054,0.0,0.002062053
design_000054,2.5,0.06541219
design_000054,5.0,0.07266748
design_000054,7.5,0.13515247
design_000054,10.0,0.2754087
design_000054,12.5,0.038229354
design_000054,15.0,0.14848898
design_000054,17.5,0.00729549
design_000054,20.0,0.0064609866
design_000054,22.5,0.017250571
design_000054,25.0,0.022624621
design_000054,27.5,0.026404468
design_000054,30.0,0.019735683
design_000054,32.5,0.023344804
design_000054,35.0,0.02379164
design_000054,37.5,0.01976701
design_000054,40.0,0.01485602
design_000054,42.5,0.010208879
design_000054,45.0,0.007851383
design_000055,0.0,0.002062053
design_000055,2.5,0.07077275
design_000055,5.0,0.037954975
design_000055,7.5,0.13165939
design_000055,10.0,0.067236505
design_000055,12.5,0.035089694
design_000055,15.0,0.035996333
design_000055,17.5,0.027867027
design_000055,20.0,0.01660037
design_000055,22.5,0.015657656
design_000055,25.0,0.015176879
design_000055,27.5,0.014821611
design_000055,30.0,0.01409642
design_000055,32.5,0.008749319
design_000055,35.0,0.005889519
design_000055,37.5,0.0042404225
design_000055,40.0,0.003943274
design_000055,42.5,0.0029193193
design_000055,45.0,0.0033660773
design_000056,0.0,0.002062053
design_000056,2.5,0.06576957
design_000056,5.0,0.1347889
design_000056,7.5,0.22445178
design_000056,10.0,0.022636421
design_000056,12.5,0.026251795
design_000056,15.0,0.020213708
design_000056,17.5,0.013626833
design_000056,20.0,0.008452534
design_000056,22.5,0.00523191
design_000056,25.0,0.0051000514
design_000056,27.5,0.007860754
design_000056,30.0,0.009241436
design_000056,32.5,0.0052968473
design_000056,35.0,0.003436651
design_000056,37.5,0.0023011258
design_000056,40.0,0.0032057096
design_000056,42.5,0.0043674735
design_000056,45.0,0.005131959
design_000057,0.0,0.002062053
design_000057,2.5,0.06537548
design_000057,5.0,0.12093897
design_000057,7.5,0.024339052
design_000057,10.0,0.25982475
design_000057,12.5,0.045977417
design_000057,15.0,0.20563576
design_000057,17.5,0.0075911
design_000057,20.0,0.0076260585
design_000057,22.5,0.0076059513
design_000057,25.0,0.013150555
design_000057,27.5,0.013279775
design_000057,30.0,0.0101353135
design_000057,32.5,0.009212685
design_000057,35.0,0.009515285
design_000057,37.5,0.010461286
design_000057,40.0,0.009736638
design_000057,42.5,0.006313426
design_000057,45.0,0.005374448
design_000058,0.0,0.002062053
design_000058,2.5,0.04089193
design_000058,5.0,0.04784238
design_000058,7.5,0.073040254
design_000058,10.0,0.14429893
design_000058,12.5,0.016513541
design_000058,15.0,0.02174265
design_000058,17.5,0.025054412
design_000058,20.0,0.014129641
design_000058,22.5,0.010790221
design_000058,25.0,0.011482556
design_000058,27.5,0.015000192
design_000058,30.0,0.012364117
design_000058,32.5,0.008171977
design_000058,35.0,0.005616672
design_000058,37.5,0.003794772
design_000058,40.0,0.004279057
design_000058,42.5,0.004553441
design_000058,45.0,0.0048606303
design_000059,0.0,0.002062053
design_000059,2.5,0.021253362
design_000059,5.0,0.08169468
design_000059,7.5,0.12593591
design_000059,10.0,0.2759096
design_000059,12.5,0.27689517
design_000059,15.0,0.04121065
design_000059,17.5,0.01621056
design_000059,20.0,0.010605073
design_000059,22.5,0.007648992
design_000059,25.0,0.008575292
design_000059,27.5,0.0104675535
design_000059,30.0,0.010979734
design_000059,32.5,0.008497464
design_000059,35.0,0.0074587194
design_000059,37.5,0.006231677
design_000059,40.0,0.0049153576
design_000059,42.5,0.0033539503
design_000059,45.0,0.0028034616
design_000060,0.0,0.002062053
design_000060,2.5,0.013839101
design_000060,5.0,0.06259159
design_000060,7.5,0.1285666
design_000060,10.0,0.23352782
design_000060,12.5,0.313654
design_000060,15.0,0.02050954
design_000060,17.5,0.025669964
design_000060,20.0,0.023495927
design_000060,22.5,0.016611313
design_000060,25.0,0.017699689
design_000060,27.5,0.018582247
design_000060,30.0,0.014256844
design_000060,32.5,0.015645655
design_000060,35.0,0.017634757
design_000060,37.5,0.01681143
design_000060,40.0,0.01694838
design_000060,42.5,0.011816476
design_000060,45.0,0.009867266
design_000061,0.0,0.002062053
design_000061,2.5,0.084683664
design_000061,5.0,0.047940053
design_000061,7.5,0.05522728
design_000061,10.0,0.08081845
design_000061,12.5,0.11651203
design_000061,15.0,0.06329166
design_000061,17.5,0.0184795
design_000061,20.0,0.01787051
design_000061,22.5,0.0068277903
design_000061,25.0,0.007263182
design_000061,27.5,0.0065576034
design_000061,30.0,0.0049772505
design_000061,32.5,0.0053471616
design_000061,35.0,0.006607322
design_000061,37.5,0.006050699
design_000061,40.0,0.0064956313
design_000061,42.5,0.0062129805
design_000061,45.0,0.00590564
design_000062,0.0,0.002062053
design_000062,2.5,0.06510807
design_000062,5.0,0.10901159
design_000062,7.5,0.1350783
design_000062,10.0,0.068864584
design_000062,12.5,0.17222533
design_000062,15.0,0.14698035
design_000062,17.5,0.034879785
design_000062,20.0,0.49906945
design_000062,22.5,0.0030385512
design_000062,25.0,0.012185027
design_000062,27.5,0.017778661
design_000062,30.0,0.009920787
design_000062,32.5,0.012674945
design_000062,35.0,0.014078991
design_000062,37.5,0.014800131
design_000062,40.0,0.01686227
design_000062,42.5,0.011348557
design_000062,45.0,0.008250963
design_000063,0.0,0.002062053
design_000063,2.5,0.06246187
design_000063,5.0,0.04116947
design_000063,7.5,0.03886266
design_000063,10.0,0.22903587
design_000063,12.5,0.22099374
design_000063,15.0,0.35426006
design_000063,17.5,0.18750331
design_000063,20.0,0.31456763
design_000063,22.5,0.0020724076
design_000063,25.0,0.008257011
design_000063,27.5,0.0050689606
design_000063,30.0,0.002965232
design_000063,32.5,0.007302963
design_000063,35.0,0.011187326
design_000063,37.5,0.010548312
design_000063,40.0,0.008670015
design_000063,42.5,0.0098067075
design_000063,45.0,0.013165416
design_000064,0.0,0.002062053
design_000064,2.5,0.056192026
design_000064,5.0,0.10457312
design_000064,7.5,0.15896282
design_000064,10.0,0.0875226
design_000064,12.5,0.037955575
design_000064,15.0,0.022983693
design_000064,17.5,0.011901164
design_000064,20.0,0.01351304
design_000064,22.5,0.017506292
design_000064,25.0,0.02240485
design_000064,27.5,0.027368333
design_000064,30.0,0.024910282
design_000064,32.5,0.02886657
design_000064,35.0,0.029075872
design_000064,37.5,0.026452605
design_000064,40.0,0.028132679
design_000064,42.5,0.02074518
design_000064,45.0,0.015346258
design_000065,0.0,0.002062053
design_000065,2.5,0.06136814
design_000065,5.0,0.10782641
design_000065,7.5,0.02534283
design_000065,10.0,0.23306333
design_000065,12.5,0.024997156
design_000065,15.0,0.029654551
design_000065,17.5,0.027256576
design_000065,20.0,0.028728891
design_000065,22.5,0.032993235
design_000065,25.0,0.03013594
design_000065,27.5,0.022941109
design_000065,30.0,0.014601947
design_000065,32.5,0.008924949
design_000065,35.0,0.005811672
design_000065,37.5,0.0027878098
design_000065,40.0,0.003290058
design_000065,42.5,0.003427822
design_000065,45.0,0.003313149
design_000066,0.0,0.002062053
design_000066,2.5,0.025306715
design_000066,5.0,0.046603568
design_000066,7.5,0.06084269
design_000066,10.0,0.12564005
design_000066,12.5,0.14554824
design_000066,15.0,0.036563568
design_000066,17.5,0.031233344
design_000066,20.0,0.013443058
design_000066,22.5,0.014545414
design_000066,25.0,0.011171507
design_000066,27.5,0.010551866
design_000066,30.0,0.010237565
design_000066,32.5,0.0048805173
design_000066,35.0,0.005066445
design_000066,37.5,0.0028382018
design_000066,40.0,0.002833221
design_000066,42.5,0.0029872125
design_000066,45.0,0.0039903647
design_000067,0.0,0.002062053
design_000067,2.5,0.023720069
design_000067,5.0,0.0558938
design_000067,7.5,0.1588464
design_000067,10.0,0.1626963
design_000067,12.5,0.022106756
design_000067,15.0,0.015385391
design_000067,17.5,0.008800836
design_000067,20.0,0.005070727
design_000067,22.5,0.0043593124
design_000067,25.0,0.006456725
design_000067,27.5,0.006685886
design_000067,30.0,0.0062379474
design_000067,32.5,0.005092279
design_000067,35.0,0.0040578265
design_000067,37.5,0.0042801397
design_000067,40.0,0.00352796
design_000067,42.5,0.0035769972
design_000067,45.0,0.0038499762
design_000068,0.0,0.002062053
design_000068,2.5,0.08927639
design_000068,5.0,0.049973562
design_000068,7.5,0.13462117
design_000068,10.0,0.1957846
design_000068,12.5,0.16787551
design_000068,15.0,0.20684528
design_000068,17.5,0.012135839
design_000068,20.0,0.0060048327
design_000068,22.5,0.003633535
design_000068,25.0,0.006176618
design_000068,27.5,0.00800475
design_000068,30.0,0.008455825
design_000068,32.5,0.008222376
design_000068,35.0,0.007949573
design_000068,37.5,0.006511649
design_000068,40.0,0.0068721613
design_000068,42.5,0.0046177497
design_000068,45.0,0.0040322538
design_000069,0.0,0.002062053
design_000069,2.5,0.065152034
design_000069,5.0,0.14035289
design_000069,7.5,0.13500309
design_000069,10.0,0.27747315
design_000069,12.5,0.44841576
design_000069,15.0,0.040124573
design_000069,17.5,0.06578435
design_000069,20.0,0.16946122
design_000069,22.5,0.009796395
design_000069,25.0,0.0056349654
design_000069,27.5,0.0041326806
design_000069,30.0,0.0032898728
design_000069,32.5,0.004053789
design_000069,35.0,0.0064737103
design_000069,37.5,0.007104481
design_000069,40.0,0.0056342804
design_000069,42.5,0.003929737
design_000069,45.0,0.0051848823
design_000070,0.0,0.002062053
design_000070,2.5,0.065081656
design_000070,5.0,0.12379569
design_000070,7.5,0.13479598
design_000070,10.0,0.27431643
design_000070,12.5,0.10029766
design_000070,15.0,0.1802253
design_000070,17.5,0.03291499
design_000070,20.0,0.018397663
design_000070,22.5,0.021849899
design_000070,25.0,0.0235353
design_000070,27.5,0.027024448
design_000070,30.0,0.0218402
design_000070,32.5,0.022580083
design_000070,35.0,0.023377541
design_000070,37.5,0.02134499
design_000070,40.0,0.0187564
design_000070,42.5,0.011170255
design_000070,45.0,0.006952837
design_000071,0.0,0.002062053
design_000071,2.5,0.1197211
design_000071,5.0,0.02457013
design_000071,7.5,0.032128826
design_000071,10.0,0.038314864
design_000071,12.5,0.041381016
design_000071,15.0,0.042175855
design_000071,17.5,0.036039725
design_000071,20.0,0.02903821
design_000071,22.5,0.027682945
design_000071,25.0,0.021146022
design_000071,27.5,0.014764858
design_000071,30.0,0.013642892
design_000071,32.5,0.007929081
design_000071,35.0,0.005185769
design_000071,37.5,0.004374109
design_000071,40.0,0.0051325923
design_000071,42.5,0.0049377223
design_000071,45.0,0.0049472474
design_000072,0.0,0.002062053
design_000072,2.5,0.067644656
design_000072,5.0,0.23929587
design_000072,7.5,0.03221508
design_000072,10.0,0.058376364
design_000072,12.5,0.05672087
design_000072,15.0,0.0271867
design_000072,17.5,0.014379396
design_000072,20.0,0.010189706
design_000072,22.5,0.013059337
design_000072,25.0,0.012780815
design_000072,27.5,0.009791038
design_000072,30.0,0.009328338
design_000072,32.5,0.006064942
design_000072,35.0,0.0036734608
design_000072,37.5,0.0022590086
design_000072,40.0,0.0015272073
design_000072,42.5,0.0022448637
design_000072,45.0,0.0026484178
design_000073,0.0,0.002062053
design_000073,2.5,0.06525243
design_000073,5.0,0.09474617
design_000073,7.5,0.3159892
design_000073,10.0,0.012851073
design_000073,12.5,0.01704535
design_000073,15.0,0.02285336
design_000073,17.5,0.028905706
design_000073,20.0,0.036658376
design_000073,22.5,0.041337717
design_000073,25.0,0.037478138
design_000073,27.5,0.028692478
design_000073,30.0,0.017715968
design_000073,32.5,0.018376544
design_000073,35.0,0.02053256
design_000073,37.5,0.016972434
design_000073,40.0,0.014330231
design_000073,42.5,0.013696186
design_000073,45.0,0.015298972
design_000074,0.0,0.002062053
design_000074,2.5,0.050719224
design_000074,5.0,0.06417129
design_000074,7.5,0.03307769
design_000074,10.0,0.08796859
design_000074,12.5,0.02523331
design_000074,15.0,0.028492475
design_000074,17.5,0.023195501
design_000074,20.0,0.019781379
design_000074,22.5,0.022750868
design_000074,25.0,0.022119474
design_000074,27.5,0.017380513
design_000074,30.0,0.014138016
design_000074,32.5,0.008509022
design_000074,35.0,0.006095249
design_000074,37.5,0.0046769707
design_000074,40.0,0.0060540065
