design_index,design_id,day,source_time_index,fully_grid_usable,validation_mmd2
30,design_000030,17.5,70,True,0.01995802596047801
30,design_000030,20.0,80,True,0.014387347524061216
30,design_000030,22.5,90,True,0.015093046478653921
30,design_000030,25.0,100,True,0.010156571263210862
30,design_000030,27.5,110,True,0.0051507589107612235
30,design_000030,30.0,120,True,0.0024615907721593283
30,design_000030,32.5,130,True,0.002327281724320721
30,design_000030,35.0,140,True,0.004506483297293187
30,design_000030,37.5,150,True,0.0052924335425164745
30,design_000030,40.0,160,True,0.007908235887543056
30,design_000030,42.5,170,True,0.009420318044890907
30,design_000030,45.0,180,True,0.01252957115743867
31,design_000031,0.0,0,False,nan
31,design_000031,2.5,10,False,nan
31,design_000031,5.0,20,False,nan
31,design_000031,7.5,30,False,nan
31,design_000031,10.0,40,False,nan
31,design_000031,12.5,50,False,nan
31,design_000031,15.0,60,False,nan
31,design_000031,17.5,70,False,nan
31,design_000031,20.0,80,False,nan
31,design_000031,22.5,90,False,nan
31,design_000031,25.0,100,False,nan
31,design_000031,27.5,110,False,nan
31,design_000031,30.0,120,False,nan
31,design_000031,32.5,130,False,nan
31,design_000031,35.0,140,False,nan
31,design_000031,37.5,150,False,nan
31,design_000031,40.0,160,False,nan
31,design_000031,42.5,170,False,nan
31,design_000031,45.0,180,False,nan
32,design_000032,0.0,0,True,0.0021465248702161373
32,design_000032,2.5,10,True,0.006071594238906216
32,design_000032,5.0,20,True,0.03389027392766224
32,design_000032,7.5,30,True,0.03143640211889243
32,design_000032,10.0,40,True,0.020088645287282006
32,design_000032,12.5,50,True,0.016534479901599744
32,design_000032,15.0,60,True,0.012221860711054924
32,design_000032,17.5,70,True,0.011237982754832038
32,design_000032,20.0,80,True,0.00557754120184272
32,design_000032,22.5,90,True,0.0039836540058173974
32,design_000032,25.0,100,True,0.0037653739858866967
32,design_000032,27.5,110,True,0.0038621652730580214
32,design_000032,30.0,120,True,0.002321233455076395
32,design_000032,32.5,130,True,0.003879787867004954
32,design_000032,35.0,140,True,0.006161835504029059
32,design_000032,37.5,150,True,0.006813534295896123
32,design_000032,40.0,160,True,0.008743980601682569
32,design_000032,42.5,170,True,0.009834557688055749
32,design_000032,45.0,180,True,0.011901990144022025
33,design_000033,0.0,0,True,0.002018115122163003
33,design_000033,2.5,10,True,0.01028295150044433
33,design_000033,5.0,20,True,0.010918051538121025
33,design_000033,7.5,30,True,0.023015390718768583
33,design_000033,10.0,40,True,0.03954039386689556
33,design_000033,12.5,50,True,0.03421197135560272
33,design_000033,15.0,60,True,0.03535714338611582
33,design_000033,17.5,70,True,0.03298984392947195
33,design_000033,20.0,80,True,0.02757603914688224
33,design_000033,22.5,90,True,0.023795691531650807
33,design_000033,25.0,100,True,0.017286123322939377
33,design_000033,27.5,110,True,0.011663441005195625
33,design_000033,30.0,120,True,0.00490566598354442
33,design_000033,32.5,130,True,0.003154063045075088
33,design_000033,35.0,140,True,0.0038049132741968758
33,design_000033,37.5,150,True,0.0037254840561622956
33,design_000033,40.0,160,True,0.004717197351567507
33,design_000033,42.5,170,True,0.005026192517180133
33,design_000033,45.0,180,True,0.007015977461929402
34,design_000034,0.0,0,True,0.001893699778129879
34,design_000034,2.5,10,True,0.004219125761533764
34,design_000034,5.0,20,True,0.022300653735838595
34,design_000034,7.5,30,True,0.0568680180786232
34,design_000034,10.0,40,True,0.05748659505493023
34,design_000034,12.5,50,True,0.03283863988530792
34,design_000034,15.0,60,True,0.0202633304511057
34,design_000034,17.5,70,True,0.013376996494392088
34,design_000034,20.0,80,True,0.0073604241972395614
34,design_000034,22.5,90,True,0.004173215047662916
34,design_000034,25.0,100,True,0.0034590750062497583
34,design_000034,27.5,110,True,0.0042357934777174314
34,design_000034,30.0,120,True,0.003467927421865978
34,design_000034,32.5,130,True,0.004115166797677285
34,design_000034,35.0,140,True,0.004009575420107898
34,design_000034,37.5,150,True,0.005062329207619954
34,design_000034,40.0,160,True,0.006089687942107579
34,design_000034,42.5,170,True,0.004819277811103421
34,design_000034,45.0,180,True,0.005950266174906892
35,design_000035,0.0,0,True,0.0021545008422663436
35,design_000035,2.5,10,True,0.0036931687651469017
35,design_000035,5.0,20,True,0.03909407894823815
35,design_000035,7.5,30,True,0.06024336245911824
35,design_000035,10.0,40,True,0.022400449699303118
35,design_000035,12.5,50,True,0.019117084680859802
35,design_000035,15.0,60,True,0.02043281605139055
35,design_000035,17.5,70,True,0.01773053228694976
35,design_000035,20.0,80,True,0.013855291989972606
35,design_000035,22.5,90,True,0.014540894034289733
35,design_000035,25.0,100,True,0.01074681860404497
35,design_000035,27.5,110,True,0.005789101033215151
35,design_000035,30.0,120,True,0.0033947248159428975
35,design_000035,32.5,130,True,0.0012454021687100763
35,design_000035,35.0,140,True,0.002279129796286875
35,design_000035,37.5,150,True,0.0035362238264719076
35,design_000035,40.0,160,True,0.007521487213230628
35,design_000035,42.5,170,True,0.007562508174338114
35,design_000035,45.0,180,True,0.010837313900665255
36,design_000036,0.0,0,True,0.0022319855360888067
36,design_000036,2.5,10,True,0.02144150600974953
36,design_000036,5.0,20,True,0.036258301349573877
36,design_000036,7.5,30,True,0.018980207190712556
36,design_000036,10.0,40,True,0.02494824658638832
36,design_000036,12.5,50,True,0.0332196784711595
36,design_000036,15.0,60,True,0.03221996770803277
36,design_000036,17.5,70,True,0.023499956489044346
36,design_000036,20.0,80,True,0.01102842683357951
36,design_000036,22.5,90,True,0.006959193986026969
36,design_000036,25.0,100,True,0.0041038056716494135
36,design_000036,27.5,110,True,0.0035568159807664542
36,design_000036,30.0,120,True,0.0030746903810030036
36,design_000036,32.5,130,True,0.001558144506883684
36,design_000036,35.0,140,True,0.003082095314830307
36,design_000036,37.5,150,True,0.004708872018946304
36,design_000036,40.0,160,True,0.008516925759728556
36,design_000036,42.5,170,True,0.009003956258500716
36,design_000036,45.0,180,True,0.01168333450795844
37,design_000037,0.0,0,True,0.0019737589180265965
37,design_000037,2.5,10,True,0.0033924633060424723
37,design_000037,5.0,20,True,0.014566076184524126
37,design_000037,7.5,30,True,0.024664242298986512
37,design_000037,10.0,40,True,0.028066752853720928
37,design_000037,12.5,50,True,0.025557546016791957
37,design_000037,15.0,60,True,0.026235880188579128
37,design_000037,17.5,70,True,0.0269931345295807
37,design_000037,20.0,80,True,0.029082565431154735
37,design_000037,22.5,90,True,0.030391172057353637
37,design_000037,25.0,100,True,0.02541186458667258
37,design_000037,27.5,110,True,0.017855172490761864
37,design_000037,30.0,120,True,0.008985262164402489
37,design_000037,32.5,130,True,0.00893455443571551
37,design_000037,35.0,140,True,0.01019068361790209
37,design_000037,37.5,150,True,0.00963900167469716
37,design_000037,40.0,160,True,0.009048483726102258
37,design_000037,42.5,170,True,0.009414994385682936
37,design_000037,45.0,180,True,0.01072084337873877
38,design_000038,0.0,0,True,0.002082483144293518
38,design_000038,2.5,10,True,0.004010281798345635
38,design_000038,5.0,20,True,0.0145577426747172
38,design_000038,7.5,30,True,0.014885696574504857
38,design_000038,10.0,40,True,0.020765892822083607
38,design_000038,12.5,50,True,0.028186179374699923
38,design_000038,15.0,60,True,0.027258721126328676
38,design_000038,17.5,70,True,0.015495330892132418
38,design_000038,20.0,80,True,0.008501408579644737
38,design_000038,22.5,90,True,0.007787278055200058
38,design_000038,25.0,100,True,0.005067345472703739
38,design_000038,27.5,110,True,0.005321544677104282
38,design_000038,30.0,120,True,0.003306219305711136
38,design_000038,32.5,130,True,0.0022652295345693733
38,design_000038,35.0,140,True,0.004091453974627875
38,design_000038,37.5,150,True,0.004514983603935093
38,design_000038,40.0,160,True,0.005731124053965724
38,design_000038,42.5,170,True,0.005633628060483018
38,design_000038,45.0,180,True,0.008074861175156805
39,design_000039,0.0,0,True,0.002126724602970512
39,design_000039,2.5,10,True,0.010795717691403877
39,design_000039,5.0,20,True,0.05416483988848282
39,design_000039,7.5,30,True,0.09380918018475921
39,design_000039,10.0,40,True,0.12046355382959252
39,design_000039,12.5,50,True,0.10409066433221538
39,design_000039,15.0,60,True,0.07707656043609092
39,design_000039,17.5,70,True,0.045913221107059206
39,design_000039,20.0,80,True,0.030161660151023548
39,design_000039,22.5,90,True,0.022747640164786836
39,design_000039,25.0,100,True,0.017060372932800577
39,design_000039,27.5,110,True,0.01297333665266422
39,design_000039,30.0,120,True,0.00819770930104561
39,design_000039,32.5,130,True,0.008302961092656904
39,design_000039,35.0,140,True,0.009273044651553056
39,design_000039,37.5,150,True,0.010334881134131942
39,design_000039,40.0,160,True,0.0131230322556224
39,design_000039,42.5,170,True,0.012071924259873657
39,design_000039,45.0,180,True,0.013817716656790132
40,design_000040,0.0,0,True,0.001997516620865602
40,design_000040,2.5,10,True,0.004396118989720132
40,design_000040,5.0,20,True,0.012762661222476162
40,design_000040,7.5,30,True,0.013935363493632492
40,design_000040,10.0,40,True,0.02820724443587934
40,design_000040,12.5,50,True,0.03344220445900756
40,design_000040,15.0,60,True,0.04007641869731129
40,design_000040,17.5,70,True,0.0468664679611969
40,design_000040,20.0,80,True,0.041111837829131165
40,design_000040,22.5,90,True,0.03599100551701705
40,design_000040,25.0,100,True,0.026167704941428872
40,design_000040,27.5,110,True,0.015616284785945947
40,design_000040,30.0,120,True,0.007368735217666775
40,design_000040,32.5,130,True,0.0063903934840654295
40,design_000040,35.0,140,True,0.00827586029208555
40,design_000040,37.5,150,True,0.006021083552394314
40,design_000040,40.0,160,True,0.006312174799730911
40,design_000040,42.5,170,True,0.006693429741586614
40,design_000040,45.0,180,True,0.007815945159131026
41,design_000041,0.0,0,True,0.00214070907259649
41,design_000041,2.5,10,True,0.008418009192280786
41,design_000041,5.0,20,True,0.04134924199028257
41,design_000041,7.5,30,True,0.07831226883450192
41,design_000041,10.0,40,True,0.10581892821159614
41,design_000041,12.5,50,True,0.10655659893182533
41,design_000041,15.0,60,True,0.09732947303731304
41,design_000041,17.5,70,True,0.07123757849422872
41,design_000041,20.0,80,True,0.04593895518277283
41,design_000041,22.5,90,True,0.034984978358847604
41,design_000041,25.0,100,True,0.024173213031382222
41,design_000041,27.5,110,True,0.013803545401036406
41,design_000041,30.0,120,True,0.005187363964792175
41,design_000041,32.5,130,True,0.004499472167963813
41,design_000041,35.0,140,True,0.006042740609897308
41,design_000041,37.5,150,True,0.005990386462790945
41,design_000041,40.0,160,True,0.007707001401012608
41,design_000041,42.5,170,True,0.006971705440981876
41,design_000041,45.0,180,True,0.009199227310986966
42,design_000042,0.0,0,True,0.00224735518413115
42,design_000042,2.5,10,True,0.007987526303104482
42,design_000042,5.0,20,True,0.011975916646900626
42,design_000042,7.5,30,True,0.0235304604864652
42,design_000042,10.0,40,True,0.032409881239611214
42,design_000042,12.5,50,True,0.03717307368266083
42,design_000042,15.0,60,True,0.03297206018727239
42,design_000042,17.5,70,True,0.02343702978397917
42,design_000042,20.0,80,True,0.014634941203615224
42,design_000042,22.5,90,True,0.013561416428463806
42,design_000042,25.0,100,True,0.008882839113039007
42,design_000042,27.5,110,True,0.005521658047112547
42,design_000042,30.0,120,True,0.003375494840626736
42,design_000042,32.5,130,True,0.0019182000431585992
42,design_000042,35.0,140,True,0.0019380804265394895
42,design_000042,37.5,150,True,0.0024464008317261763
42,design_000042,40.0,160,True,0.003901019450989365
42,design_000042,42.5,170,True,0.0036392477854511624
42,design_000042,45.0,180,True,0.005962496415837348
43,design_000043,0.0,0,True,0.0022173015916839983
43,design_000043,2.5,10,True,0.013202238297673714
43,design_000043,5.0,20,True,0.039156240065344225
43,design_000043,7.5,30,True,0.020420914623213198
43,design_000043,10.0,40,True,0.019327778939065607
43,design_000043,12.5,50,True,0.01792960702383882
43,design_000043,15.0,60,True,0.015434789996440792
43,design_000043,17.5,70,True,0.00976684759915932
43,design_000043,20.0,80,True,0.012804776424818719
43,design_000043,22.5,90,True,0.017657677218395017
43,design_000043,25.0,100,True,0.018265998669714265
43,design_000043,27.5,110,True,0.015155544249927712
43,design_000043,30.0,120,True,0.008295111956652813
43,design_000043,32.5,130,True,0.005851838535653782
43,design_000043,35.0,140,True,0.006098141305593944
43,design_000043,37.5,150,True,0.0059441318295123695
43,design_000043,40.0,160,True,0.007061564308942248
43,design_000043,42.5,170,True,0.005645197045645496
43,design_000043,45.0,180,True,0.007270941429353283
44,design_000044,0.0,0,True,0.0020860895038795233
44,design_000044,2.5,10,True,0.007595601163070533
44,design_000044,5.0,20,True,0.056975418375229334
44,design_000044,7.5,30,True,0.1217849522464943
44,design_000044,10.0,40,True,0.15738138658028195
44,design_000044,12.5,50,True,0.1383504864323455
44,design_000044,15.0,60,True,0.10386628818037137
44,design_000044,17.5,70,True,0.07270558406466035
44,design_000044,20.0,80,True,0.04488086819094535
44,design_000044,22.5,90,True,0.026275536100864187
44,design_000044,25.0,100,True,0.016818620943077355
44,design_000044,27.5,110,True,0.010891193521249369
44,design_000044,30.0,120,True,0.007278030626567738
44,design_000044,32.5,130,True,0.008121291969277064
44,design_000044,35.0,140,True,0.010757023210372583
44,design_000044,37.5,150,True,0.012537834907301544
44,design_000044,40.0,160,True,0.0148936010650127
44,design_000044,42.5,170,True,0.011699816235116746
44,design_000044,45.0,180,True,0.014457861704856738
45,design_000045,0.0,0,True,0.002024070955889192
45,design_000045,2.5,10,True,0.0019249786730766243
45,design_000045,5.0,20,True,0.018690702135556417
45,design_000045,7.5,30,True,0.03256804948781297
45,design_000045,10.0,40,True,0.040271886118561494
45,design_000045,12.5,50,True,0.036573378155167965
45,design_000045,15.0,60,True,0.03313244031151964
45,design_000045,17.5,70,True,0.022562282477436642
45,design_000045,20.0,80,True,0.01433172539144591
45,design_000045,22.5,90,True,0.01094588756703779
45,design_000045,25.0,100,True,0.006326099443295485
45,design_000045,27.5,110,True,0.004050977455093204
45,design_000045,30.0,120,True,0.002026147678637424
45,design_000045,32.5,130,True,0.003479210963494025
45,design_000045,35.0,140,True,0.0048154608543361475
45,design_000045,37.5,150,True,0.00491360214942186
45,design_000045,40.0,160,True,0.005836766229629117
45,design_000045,42.5,170,True,0.0067400878840688195
45,design_000045,45.0,180,True,0.009131076875015387
46,design_000046,0.0,0,True,0.0023991635778237335
46,design_000046,2.5,10,True,0.029610649726928916
46,design_000046,5.0,20,True,0.06330593005391412
46,design_000046,7.5,30,True,0.054425121831607484
46,design_000046,10.0,40,True,0.025821353066481416
46,design_000046,12.5,50,True,0.018914991258756404
46,design_000046,15.0,60,True,0.014563848624158247
46,design_000046,17.5,70,True,0.009828161316666022
46,design_000046,20.0,80,True,0.005562290011094698
46,design_000046,22.5,90,True,0.003652796530905209
46,design_000046,25.0,100,True,0.0027883565141222973
46,design_000046,27.5,110,True,0.0046219180571094726
46,design_000046,30.0,120,True,0.004912671868536322
46,design_000046,32.5,130,True,0.0028688660679560985
46,design_000046,35.0,140,True,0.0033358234260352864
46,design_000046,37.5,150,True,0.0046323154274332985
46,design_000046,40.0,160,True,0.008981046644084209
46,design_000046,42.5,170,True,0.009394099065694604
46,design_000046,45.0,180,True,0.010592435829506093
47,design_000047,0.0,0,True,0.0022025038865649557
47,design_000047,2.5,10,True,0.044097419739482786
47,design_000047,5.0,20,True,0.15326987864729516
47,design_000047,7.5,30,True,0.11147404112649531
