design_index,design_id,style,day,source_time_index,grid_nx,grid_ny,domain_moment_feasible,domain_feasibility_basis,converged,iterations,reported_residual,verified_l2_residual,verified_linf_residual,lambda_0,lambda_1,lambda_2,lambda_3,lambda_norm,kl_divergence,intrinsic_ess,log10_intrinsic_ess,covariance_min_eigenvalue,covariance_max_eigenvalue,covariance_condition_regularized,maximum_quadrature_weight,usable,zero_start_retry_performed,trajectory_warm_start_verified_l2_residual,trajectory_warm_start_converged,solver_initialization
448,design_000448,upstream_focused,25.0,100,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,3.4397720367866e-11,3.4398207559922826e-11,3.089532796263228e-11,0.4497179009731803,31.651282217869323,-3.7406001580107335,-0.4284804168595293,31.87760337973055,0.09388577538809957,0.7194529427984425,-0.14299760666317296,0.00021070724006963952,0.08109913500086295,384.89012040438433,0.00017692219769793353,True,,,,
448,design_000448,upstream_focused,27.5,110,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,2.1583631217315231e-10,2.1583710768706515e-10,1.959841317011879e-10,0.4843649169577211,25.265804413715493,-3.266871382877714,-0.466093092126051,25.48499898857557,0.08305266633340183,0.7437580876919033,-0.1285682986807149,0.0002991095519689156,0.08134061146552221,271.9425405501742,0.00015406631920128404,True,,,,
448,design_000448,upstream_focused,30.0,120,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,5,7.438783603793289e-14,7.504026271360653e-14,6.933342788784103e-14,0.4417652793653307,17.367467495676188,-2.689910007507663,-0.3898474295354967,17.584415845919562,0.05199660930741598,0.8693508051632017,-0.06080493931271223,0.00035086117733615124,0.08177703336226196,233.07518370344337,9.9662173496158e-05,True,,,,
448,design_000448,upstream_focused,32.5,130,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,5,6.16401942422334e-14,6.185432933071385e-14,5.610789610699385e-14,0.6013879051566392,9.878555502712443,-1.7476811127460115,-0.7216929290157404,10.075850147172666,0.02818297783244807,0.9423146169182492,-0.025804072176215397,0.0003702360589005275,0.08110084057280147,219.05170666904985,6.824500556553517e-05,True,,,,
448,design_000448,upstream_focused,35.0,140,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,4.46766885222622e-14,4.5451490853400993e-14,4.0994985184283905e-14,0.7107939628492811,7.377216333722173,-1.364512318274327,-0.6449751574673498,7.563493618205321,0.02579750126579975,0.9455890535316542,-0.02429756397795916,0.0005221427841312457,0.08514111515037584,163.0609820489499,6.495310395261862e-05,True,,,,
448,design_000448,upstream_focused,37.5,150,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,4.874002603635993e-11,4.873962340815206e-11,4.230651939884922e-11,0.9035740801036463,4.577212994153271,-1.1343779599300576,-0.6020840453783202,4.839074649739856,0.02979882203936788,0.938838159125076,-0.02740926679323704,0.0005520888781403248,0.09222087724060438,167.0399113111612,6.987965797944434e-05,True,,,,
448,design_000448,upstream_focused,40.0,160,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,4.1664389627111e-10,4.1664468309865506e-10,3.5752346916329003e-10,1.097737897561119,0.7878682488595212,-0.4855049899998411,-0.6580616815493043,1.5794065788583755,0.032846433654587455,0.9282467460696073,-0.032336564500393225,0.0004619515903478318,0.09665341295194749,209.2284450822281,7.343157726545982e-05,True,,,,
448,design_000448,upstream_focused,42.5,170,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,7.69257238719723e-13,7.688075078337817e-13,6.538658503529859e-13,1.102398468745856,-1.3044774352749757,-0.3160225794233379,-0.5571163303823886,1.8240593848114992,0.035776053346136115,0.9228952725627325,-0.0348475786367362,0.0004025918896760021,0.09749176585844728,242.16028280317704,6.99352691176291e-05,True,,,,
448,design_000448,upstream_focused,45.0,180,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,4.1645089293440135e-12,4.16503675969518e-12,3.2965574714438617e-12,0.9965740098413692,-1.7149067734891579,-0.37941015399730743,-0.35460333017796003,2.050307436844499,0.03395639011090191,0.9287385421687838,-0.03210653108177639,0.00045554610862151036,0.09630330000208927,211.40187168603887,6.280097992403464e-05,True,,,,
447,design_000447,upstream_focused,0.0,0,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.6805975263904835e-09,3.6805975551788123e-09,3.6041617260118564e-09,12.73635345698235,-5.372149463744611,178.55098790590577,-12377.931491132505,12379.226935844628,0.009929942266949472,0.9818084295259549,-0.007973243492116425,9.400018069696484e-11,0.002158232501293363,22959631.83964613,0.012595403366248419,True,,,,
447,design_000447,upstream_focused,2.5,10,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,19,1.1218860350921832e-09,1.121884939900743e-09,8.906598236713137e-10,12.209531024064724,52.339272596732634,168.5580360256849,934.0311963736668,950.6390268718417,26.472110154961342,0.0,-334.1818336280849,9.666250199959919e-05,0.01238868528019368,128.16433491570376,0.010589786816388745,True,,,,
447,design_000447,upstream_focused,5.0,20,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,30,4.38455971765247e-12,4.385262115959426e-12,3.938516179857743e-12,5.78256973870087,11.570306734453586,1.5181143988846733,113.85373435890658,114.59619369555364,11.037278143220641,3.568765385179493e-35,-34.4474820021343,0.005044162238814221,0.096620994348488,19.155013216066475,0.0015045893442676539,True,,,,
447,design_000447,upstream_focused,7.5,30,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,19,8.491074315191383e-15,8.796459639517316e-15,5.717648576819556e-15,4.688249172017118,7.845276752529684,-2.636504837653773,24.68982824944262,26.458775942372096,3.107850377804483,3.2047597804954506e-07,-6.494204518380783,0.01088448899766883,0.16341291320073212,15.013374834199091,0.0009623563902819017,True,,,,
447,design_000447,upstream_focused,10.0,40,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,9,1.420746982602625e-09,1.4207459538364422e-09,1.2776221747223815e-09,3.3743237388134086,5.046228557509401,-1.5348856516432654,9.08386379287083,11.032811913560074,1.1363480357581082,0.014401091558663164,-1.8416045884646417,0.014531446609317914,0.1692124404358316,11.644569531523302,0.0005446000328472738,True,,,,
447,design_000447,upstream_focused,12.5,50,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,5,1.9592017720853135e-11,1.9590894332866755e-11,1.8655910150044974e-11,2.713068506630294,4.00737864967212,-1.4964103322914244,5.603238855388689,7.553499448377762,0.6037195222587928,0.17004192715695624,-0.7694439816342897,0.0175573261859684,0.1550525682632472,8.831217613713614,0.00024840649895736626,True,,,,
447,design_000447,upstream_focused,15.0,60,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,9.10903649891576e-11,9.109344102402447e-11,8.556577668628051e-11,1.9652350736706643,2.9725403591085917,-1.7176867274219172,3.8195096073221406,5.498840460979235,0.3152537608544842,0.4262917202002998,-0.3702931025070828,0.017809549572462557,0.15587095962305914,8.752100045475705,0.00025630449359757124,True,,,,
447,design_000447,upstream_focused,17.5,70,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,3.104189664757497e-12,3.103523401558978e-12,2.9435898163399088e-12,1.392386642028624,2.172063462827248,-1.3525748787015548,2.429960629934042,3.793516536536096,0.14183811773409974,0.7096889538290122,-0.14893195442792642,0.017563564725647195,0.14587329532239895,8.305449241142954,0.00021677807067288762,True,,,,
447,design_000447,upstream_focused,20.0,80,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,7.635875851881167e-09,7.635873506883505e-09,7.234813526046935e-09,1.0794540685561713,1.668984568941476,-1.238166795810525,1.7537335626396884,2.925639930077492,0.07961290591775887,0.8363554916065609,-0.07760908712169744,0.01744959457182042,0.13346571880951164,7.6486429676160235,0.00019223848603031236,True,,,,
447,design_000447,upstream_focused,22.5,90,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.7067684886679335e-10,1.7067724216779374e-10,1.6191126217535157e-10,0.6812178147634799,1.0582187800219194,-0.9615198015060301,1.1970844880469205,1.985300052322813,0.036229863689282875,0.9253579761706302,-0.033690227260600634,0.0165996519248419,0.12032313466507227,7.248533596358047,0.00017086680974758383,True,,,,
447,design_000447,upstream_focused,25.0,100,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.5974191290385754e-12,1.5998320673781854e-12,1.5151213617059511e-12,0.49910437741716984,0.8845644536140447,-0.6866658418375402,0.9730469163729062,1.565212360021404,0.02278278369148565,0.9522794021508696,-0.02123560937875279,0.01694124411749539,0.11428394845782655,6.745900576439876,0.00014113062615426337,True,,,,
447,design_000447,upstream_focused,27.5,110,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,7.815637061260552e-12,7.817086965059857e-12,7.427891635103379e-12,0.5940120986681383,1.1320801602555326,-0.7965522168968872,1.1157582217448927,1.8745313297576516,0.0328167265530447,0.9310371883755778,-0.03103297166769428,0.01807155000368508,0.10878642261685934,6.019761591820902,0.00011575967552971839,True,,,,
447,design_000447,upstream_focused,30.0,120,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,7.606992767223674e-14,7.702722574233284e-14,6.811218256075335e-14,0.4374710986877665,1.0330009961996125,-0.619589101196037,1.0214659288690455,1.6388274218164913,0.027283410903793503,0.9418691202134395,-0.026009441493864704,0.01809444080409869,0.10529215522019704,5.8190333904290545,9.761764872512567e-05,True,,,,
447,design_000447,upstream_focused,32.5,130,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.9438908420321488e-10,1.94390949111912e-10,1.8916099242538564e-10,0.1099946075888573,1.0919068128773337,-0.4032111312982829,0.9429449804106077,1.502026549096575,0.0307555766393118,0.9334243598255134,-0.02992086940355896,0.018139757054301518,0.10430364127304693,5.7500021064674876,8.022115432594765e-05,True,,,,
447,design_000447,upstream_focused,35.0,140,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.3026250418898274e-11,3.3030340374214044e-11,3.132438752828648e-11,0.18241701779904435,1.119161438808211,-0.11253656081338326,0.824227051017148,1.4063473979234613,0.0329297477483433,0.9296569846549244,-0.031677263436225574,0.018744018517317957,0.10299893329369827,5.495029424908597,6.824825652766771e-05,True,,,,
447,design_000447,upstream_focused,37.5,150,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,2.887312691671056e-14,2.4093666220948234e-14,1.990074771640593e-14,0.25290788499103145,1.1801457890399243,-0.03538573196324831,0.8963317389896771,1.5037849640244896,0.04084328185095714,0.9139653917911836,-0.0390702489474375,0.01910361350313809,0.10270093890351481,5.375995430740896,5.94703635700434e-05,True,,,,
447,design_000447,upstream_focused,40.0,160,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,7.640722729153938e-10,7.640782048065922e-10,7.229838672184741e-10,0.31506918032413783,1.1586051164418485,-0.28058992454040194,1.2962409192422177,1.7890236529198968,0.05349654837346661,0.8866804130661862,-0.052232885074482496,0.018928470702196328,0.10639990364623524,5.621156897471105,7.020785431000547e-05,True,,,,
447,design_000447,upstream_focused,42.5,170,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.7010399004877077e-12,1.7057613144232268e-12,1.6115719869702616e-12,0.37335005519894165,1.150699671425009,-0.09839186345064889,1.2661904944293383,1.7539724412062978,0.058045311780291826,0.878965611440068,-0.056028115886374054,0.019154676164102998,0.1054193810396915,5.503584614875881,6.66584621869571e-05,True,,,,
447,design_000447,upstream_focused,45.0,180,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.126958871025466e-11,1.1277180078602742e-11,9.608758233525805e-12,0.2212224753083861,0.9194694792451047,0.24336937820613816,0.9141033884024925,1.3376012730938147,0.04317686780290377,0.9099780050238965,-0.04096910483516371,0.018433122561535398,0.09901394570433007,5.371523211750309,5.3408145080449486e-05,True,,,,
449,design_000449,upstream_focused,0.0,0,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,5.501971797733824e-09,5.5019701426627366e-09,5.2588674526177215e-09,686.6907602441249,2.56405784870069,4.324765869838229,15.024826111784902,686.8735135356611,0.005128529783246446,0.9905290054029927,-0.004132802606981196,5.927891656846913e-09,0.04735418668442068,7988367.77682302,0.012345861826258242,True,,,,
449,design_000449,upstream_focused,2.5,10,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,18,4.18981078395545e-15,4.154746381976686e-15,2.9976021664879227e-15,509.7602028474465,-9.744157281389636,13.071053615527866,75.10674465538713,515.5213754477536,19.781414534465192,6.945656063675615e-147,-146.15828672596996,0.00011761359546517619,0.08858301005220476,753.1698159646928,0.004609862019407734,True,,,,
449,design_000449,upstream_focused,5.0,20,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,21,1.3879481833286785e-12,1.3877780708630287e-12,9.519746102526483e-13,70.84593749114026,-4.307692135007997,-3.317175253725663,-0.4518354752442596,71.05568856530195,7.341313855470414,9.425761501450562e-24,-23.025683553321805,0.004896528606889683,0.13964929981024907,28.52006207289943,0.0012663746582378698,True,,,,
449,design_000449,upstream_focused,7.5,30,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,15,1.184953170845788e-13,1.1978431164192549e-13,8.146261443187086e-14,19.89543180693769,-4.28452707646882,-5.308350850365961,-5.498867140972689,21.739399891398854,2.587437541012121,3.8581398821811813e-07,-6.4136220304614175,0.009677193274869818,0.15658276285760625,16.18059683319671,0.0008374670258886972,True,,,,
449,design_000449,upstream_focused,10.0,40,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,8,1.405909377390109e-09,1.4059064302551877e-09,1.2657284942374503e-09,7.83097547954587,-3.037710314271659,-5.149295728027686,-4.720920476259036,10.924934670400877,1.2250137581707228,0.01043379558713582,-1.9815576759755908,0.01247688844214234,0.13591434615584314,10.893288561975483,0.0005507724356260346,True,,,,
449,design_000449,upstream_focused,12.5,50,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,5,6.670054137906787e-13,6.658935447678448e-13,6.111222639049174e-13,3.6065404987077194,-2.147114459555039,-5.004124345734375,-3.9261708565943216,7.6205848157468425,0.7639597577717209,0.15582792487564479,-0.8073547126924604,0.012869920582324765,0.12388459113056557,9.62590175581169,0.0003742528949350588,True,,,,
449,design_000449,upstream_focused,15.0,60,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,3.150760680512233e-11,3.1506572087266916e-11,2.87598278525536e-11,1.7158838215816865,-1.790782465970456,-4.457215039516288,-3.556481587901605,6.218238200902753,0.554432925792789,0.33214375638470733,-0.478673906983246,0.014387985468994354,0.11466026442223995,7.969167377137137,0.0002884523415697663,True,,,,
449,design_000449,upstream_focused,17.5,70,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,9.52822462881935e-13,9.52991665355905e-13,8.923695116180852e-13,0.5630522842472535,-1.520816923742277,-3.8821924969002293,-2.7714361978652553,5.038073954614326,0.4034171754507592,0.4823251575410761,-0.3166600851726138,0.014930493614708551,0.10351391757801431,6.933053939759447,0.00023817000650475792,True,,,,
449,design_000449,upstream_focused,20.0,80,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,8.839785872945835e-09,8.839786504597313e-09,6.601976493270101e-09,0.2634185439640711,-1.0334852274151136,-3.312995180545089,-2.1776225782814533,4.105539940658911,0.29956129722470093,0.591373462690161,-0.22813816791576946,0.01598715673333843,0.099318276506423,6.212378984144618,0.00019944126335736303,True,,,,
449,design_000449,upstream_focused,22.5,90,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,7.756022236270483e-10,7.756014332241269e-10,6.377810085611557e-10,0.29081012146607005,-0.5792421580373565,-2.8019928518136097,-1.6076992048956127,3.2948372766240577,0.21075544740300137,0.6965468528203138,-0.15704966569089643,0.017164029233487307,0.10094120416356159,5.880973679922354,0.00016976615246396012,True,,,,
449,design_000449,upstream_focused,25.0,100,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.4852706987757877e-11,1.485180153163964e-11,1.4246770430048628e-11,0.4820071405808,-0.18771219568932906,-2.3914862879981387,-1.094253946398966,2.680329292619512,0.14588306692735575,0.7830596360249406,-0.10620516181140222,0.018216111226777035,0.10823931385441565,5.94195503677551,0.00014612070453803082,True,,,,
449,design_000449,upstream_focused,27.5,110,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.6671147685088946e-14,3.932297561908886e-14,3.26405569239796e-14,0.6250289534618684,-0.11240532727635043,-2.1998132482722808,-0.9856795959045664,2.4927973730976563,0.1262281996255723,0.8094679484946027,-0.0918003427938805,0.018417339870797897,0.10730271024109649,5.826178535762829,0.000121870508050712,True,,,,
449,design_000449,upstream_focused,30.0,120,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,4.0323273125441146e-15,6.191251173239922e-15,5.190292640122607e-15,0.5817863957958853,-0.36421143151185165,-1.5592879368013022,-0.7335059436318241,1.8548679781521793,0.08438915203771506,0.863605997449194,-0.06368435030023598,0.020566455399318805,0.10856443526566767,5.278713962020856,9.602673559960153e-05,True,,,,
449,design_000449,upstream_focused,32.5,130,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.8944466424016375e-14,2.273919469038345e-14,2.09277040141842e-14,0.533517352329011,-0.26053546688290674,-1.518257037881594,-0.5687043205360428,1.7265713225967256,0.07161759617090097,0.8846793357038041,-0.05321411683910937,0.020476043410516204,0.10741116979728554,5.245699456864624,8.493960723104906e-05,True,,,,
449,design_000449,upstream_focused,35.0,140,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,2.492112681183407e-10,2.492155333737913e-10,2.3137089466551686e-10,0.29769777585438834,-0.27660563503057994,-1.3725916594997365,-0.1268246002104143,1.4370897626891967,0.05780688069044684,0.9083494046421078,-0.041747064122811796,0.020160092129680802,0.1101095083231009,5.461756207005976,7.602274669473919e-05,True,,,,
449,design_000449,upstream_focused,37.5,150,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,6.5745874786416795e-12,6.5746235004822016e-12,5.938013969419842e-12,0.40840785789603,-0.38498032742218674,-1.03500791792852,0.07194327893985164,1.1795863921106693,0.0508385234717275,0.9142990898181387,-0.03891171257067615,0.02060745537814667,0.11545394128015964,5.602532634989424,6.575548664882781e-05,True,,,,
449,design_000449,upstream_focused,40.0,160,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.4608007675452442e-10,1.4608426632741995e-10,1.3854295488613388e-10,0.8514595541088175,-0.24683606738897718,-0.7342960001029433,-0.12531131601664222,1.1579313270381135,0.04557552660597945,0.91149488098767,-0.04024576602716222,0.022622250440627805,0.11947049280884374,5.281105570040005,6.332825605568985e-05,True,,,,
449,design_000449,upstream_focused,42.5,170,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.9054290737064735e-11,1.9057516431333635e-11,1.7926965467651712e-11,0.6230713614696073,-0.2607261956008974,-0.858228849154819,0.17550762556920765,1.106144545125389,0.048240696498568,0.9108259668264943,-0.04056459653657709,0.0206755907576383,0.11692173067718983,5.655061180488404,6.0238358963749684e-05,True,,,,
449,design_000449,upstream_focused,45.0,180,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.1983832681270806e-11,1.1985838890991044e-11,1.1372555674959983e-11,0.3500960863179723,-0.35784001318301184,-0.5851261167793872,0.47702948566774045,0.9058401886777453,0.0393109703560745,0.9244778427141971,-0.03410349326876013,0.021344270821253956,0.1137503020744692,5.329313098913452,5.9102705241197144e-05,True,,,,
456,design_000456,upstream_focused,0.0,0,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.793038461778698e-09,3.793035679863469e-09,2.8741513613539382e-09,10.65960068374323,1.8771659134955825,2.0365296239022115,0.49852331172769593,11.024827300462174,0.009517321922557944,0.9822566235368636,-0.007775033978806403,9.128793969138907e-05,0.04437998063690268,486.15382038908876,0.012819854997199048,True,,,,
456,design_000456,upstream_focused,2.5,10,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,9,4.551373256846701e-13,4.559752930366074e-13,4.2232883856740955e-13,-255.3785635000516,-18.252583404744474,-38.4005658407103,-28.16745096977169,260.42153568266633,8.727791977953846,1.1372259392701567e-09,-8.944153242937437,1.2336304598503155e-05,0.02963739534021301,2402.4532712501,0.006311070417861992,True,,,,
456,design_000456,upstream_focused,5.0,20,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,9,1.3389951154320949e-14,1.3394425441424893e-14,1.0935696792557792e-14,-110.90235559723698,-22.08498666073485,-5.3008144131512696,0.17830081696964595,113.20428232820895,4.259290724955091,0.0005544435701968704,-3.25614264861168,0.00012826590997436075,0.07580455454315738,590.9953358434838,0.002193272174198362,True,,,,
456,design_000456,upstream_focused,7.5,30,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,7,2.6941360532339072e-12,2.6954907781698933e-12,2.0801138589376933e-12,-27.953014952580382,-9.21082832636186,-2.354589690271044,1.2205636705935723,29.55070678816999,1.8618587757931668,0.043553484201054184,-1.3609770964826178,0.0005075466924140828,0.12225452739695411,240.87345898212,0.00107309086767709,True,,,,
456,design_000456,upstream_focused,10.0,40,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,5,6.127835210984035e-09,6.12783785983196e-09,5.388086643520751e-09,-9.82025827526028,-5.3423414940064315,-1.4514579194633912,0.5292614805899712,11.285607340245813,1.0116198554782894,0.18759912970102774,-0.726769180705984,0.0005788206691070757,0.1281051617202787,221.3209868916417,0.0008072035775893558,True,,,,
456,design_000456,upstream_focused,12.5,50,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,5.437837216338512e-12,5.437703816769863e-12,3.7879005487795325e-12,-2.0802890344510043,-3.7234891735354765,-0.9905089775477081,-0.01611585420193215,4.378737471880709,0.6418533794919826,0.3543324337028558,-0.4505890928446671,0.0006484467970794861,0.12317374058627804,189.9519608098096,0.0005614841770756547,True,,,,
456,design_000456,upstream_focused,15.0,60,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,6.7729255761187456e-09,6.772924788778771e-09,6.360149434891937e-09,1.833827346018261,-2.8024221538976617,-0.9619680588685496,-0.0783248397960302,3.4853995453137347,0.42957053565721603,0.4984710746448134,-0.3023600379272822,0.0006969499577908842,0.12364679449542511,177.41129490440144,0.00037300973486225367,True,,,,
456,design_000456,upstream_focused,17.5,70,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.183702219864307e-09,3.1837060718168104e-09,2.9722220240557817e-09,3.800116189474004,-2.0451938130085106,-1.1095005464572107,-0.2584747380133276,4.4633509204465005,0.3098049650401586,0.6039541760037603,-0.21899601148427864,0.0007445319886592051,0.11676558171734751,156.8308460828791,0.00025515354449180276,True,,,,
456,design_000456,upstream_focused,20.0,80,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,2.4120864082521004e-10,2.412043959855668e-10,2.2624419004912966e-10,4.17429252635584,-1.5373199428289166,-0.8964167977145742,-0.5734272422322212,4.573888124951093,0.22831498298280534,0.6869831441746163,-0.16305391866353247,0.0008177568725991976,0.11219069893520262,137.19322049654457,0.0001806742516852957,True,,,,
456,design_000456,upstream_focused,22.5,90,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.460276538247654e-11,1.4606930299043838e-11,9.63368274042864e-12,3.6295112883612135,-1.2326729341339966,-0.6546911137416017,-0.794005070745604,3.9688662438623377,0.1746404932350828,0.7492037899181433,-0.12540003437158212,0.0009170900534146184,0.10852220147564995,118.3332008361337,0.0001394862229930471,True,,,,
456,design_000456,upstream_focused,25.0,100,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,4.956249846582437e-11,4.956395996733105e-11,4.344755111240772e-11,2.709570313710133,-1.0563899580068834,-0.35210707400356867,-0.9926658053679405,3.0930722301664972,0.13737017897798207,0.7968336138054029,-0.09863235382345265,0.0010577482640432665,0.10544954165006404,99.69247431981793,0.00012938897367654253,True,,,,
456,design_000456,upstream_focused,27.5,110,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,8.024444733984932e-15,1.2282717503530685e-14,1.1518563880485999e-14,2.727848087644003,-0.9433068448455161,-0.3729855316674162,-1.0051083302525756,3.079016718884747,0.12027364661756187,0.8194823308833072,-0.08646040595267138,0.001388551023121689,0.09816770260407967,70.69794409377408,0.00011661137651684725,True,,,,
456,design_000456,upstream_focused,30.0,120,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.269666823926487e-09,3.269669980591529e-09,2.921439715142249e-09,1.6501918101718847,-0.7740834733870675,-0.6029562623934703,-0.6332743501661702,2.0216159108661658,0.08292455014260541,0.8691761166531626,-0.060892215794042734,0.00148303112497889,0.09979324376965437,67.29005351860607,9.814787237491594e-05,True,,,,
456,design_000456,upstream_focused,32.5,130,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,3.1971879537499675e-13,3.181674289679968e-13,2.7143044756261503e-13,-0.6305321711720122,-0.33209198000028434,-0.40155572715006116,-1.0716341529117075,1.3481478634620196,0.06514274808654032,0.896951251913255,-0.04723115963191076,0.0012402881449152282,0.09688153103290699,78.11211566442213,8.614271262222165e-05,True,,,,
456,design_000456,upstream_focused,35.0,140,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.333186230310451e-12,1.332666159642771e-12,1.2316033609627297e-12,-0.1457180289437385,-0.49699453362268875,-0.4746156694238277,-0.8508634926736812,1.1033884299001717,0.06068537601857762,0.9031960528054592,-0.04421796905535814,0.0017178309460328261,0.0895442623784087,52.12635305304744,7.48253851037445e-05,True,,,,
456,design_000456,upstream_focused,37.5,150,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,4.149941067223189e-11,4.149846875051353e-11,3.8114917472187315e-11,-0.7514447617225541,-0.38512703711181795,-0.48607434994594706,-0.7636879898172595,1.2379336347725978,0.048312487347650486,0.9208817002906752,-0.03579615721993586,0.001808254657651947,0.08828405540520327,48.822799947765084,6.47712748662634e-05,True,,,,
456,design_000456,upstream_focused,40.0,160,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.3167633589362285e-09,3.3167631581017033e-09,2.386428082923331e-09,-1.6620720141496812,-0.7822824307453475,-0.20260071055623477,-0.44021585324310897,1.899812155724054,0.04001825393244078,0.9318860184753772,-0.030637204142149415,0.0017536697516228356,0.09072981935123633,51.7371182728246,5.323710511037094e-05,True,,,,
456,design_000456,upstream_focused,42.5,170,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.80602824042678e-10,3.806028389099229e-10,3.569530365732376e-10,-2.5206846454336733,-0.5676287378177883,-0.1638903404329669,-0.742537897437429,2.6933763269435134,0.043705072779029665,0.9271488456750253,-0.032850538060338774,0.0016005833320483583,0.08186414755484268,51.14644512137102,4.778574637849102e-05,True,,,,
456,design_000456,upstream_focused,45.0,180,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,2.119106093252378e-11,2.119225320902214e-11,1.7954776554418572e-11,-2.653335803721055,-0.5491207491904168,-0.10821611565956042,-0.5769249217991396,2.772413673603001,0.0342053287745475,0.9419693072206371,-0.025963247867286418,0.0017425521491739098,0.08363756930507812,47.997168603924486,4.2083469829954066e-05,True,,,,
451,design_000451,upstream_focused,0.0,0,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,3.362755353207881e-11,3.3627661495897845e-11,2.6796662111472358e-11,-34.45390975961418,72.5044915856702,-24.949605064628372,-12487.306581397477,12487.589523755312,0.01555620110385978,0.9735140636423465,-0.011657770165367962,1.1030840007787322e-10,0.0037124511850287955,33654894.16503925,0.013149194250247615,True,,,,
