seed,method,resample,sampling_seed,sampled_minus_total_variation,sampled_plus_total_variation,correction_energy,ess_penalty_unscaled,ess_penalty_scaled,total_objective,minimum_ess,median_ess,projection_distortion,maximum_moment_error,plan_level_correction_energy,plan_level_minimum_ess,plan_level_median_ess,plan_level_projection_distortion,plan_level_maximum_moment_error
402,geometric_sinkhorn,13,40200013,0.0696579317353824,0.06717985893103984,0.1799755252401259,0.0,0.0,0.1799755252401259,0.22238552485412474,0.507990810161254,0.28897325376382027,7.850462293418876e-17,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,14,40200014,0.07496560821946993,0.07349662411286789,0.10513358025838193,0.0,0.0,0.10513358025838193,0.333527198230576,0.4506282091929372,0.27973683450154146,1.7554167342883506e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,15,40200015,0.08178471331610612,0.0837226248503777,0.14848547029193143,0.0,0.0,0.14848547029193143,0.27791214298502487,0.49610891837240656,0.2783029063712393,1.3597399555105182e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,16,40200016,0.08307212289412821,0.07594237799256016,0.15839430525412057,0.0,0.0,0.15839430525412057,0.26866029143765635,0.4871256013168255,0.2682191155822937,7.850462293418876e-17,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,17,40200017,0.07362909015183466,0.07053856594339535,0.09735004452820306,0.0,0.0,0.09735004452820306,0.29857908510843817,0.5221718271633199,0.2626161160702375,1.3597399555105182e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,18,40200018,0.06890748469889124,0.07120877097528537,0.07982603276094309,0.0,0.0,0.07982603276094309,0.26016079574373935,0.47301355358682023,0.2776881577679119,9.614813431917819e-17,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,19,40200019,0.08224054894291857,0.08075683386865903,0.0748399139412897,0.0,0.0,0.0748399139412897,0.27306695040529055,0.5023617271481613,0.2906847734624267,1.3597399555105182e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,fiber_aware,0,40210000,0.06766251967705142,0.07747811484564966,0.06437574221780037,0.0,0.0,0.06437574221780037,0.23850150741267837,0.4452415234112995,0.296551559295203,1.6653345369377348e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,1,40210001,0.07382727465737343,0.08925553422600946,0.09043879004512174,0.0,0.0,0.09043879004512174,0.3036650897533057,0.4852038644364956,0.2855879097239485,1.3597399555105182e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,2,40210002,0.08007128796782036,0.07746649977330775,0.08789544560902843,0.0,0.0,0.08789544560902843,0.3120065372726843,0.43948006547290464,0.29621327532498093,2.0770370905276122e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,3,40210003,0.07633371146216372,0.07586760580151634,0.08501774250575181,0.0,0.0,0.08501774250575181,0.3699528143627803,0.4737333737593088,0.2693549765101418,1.3597399555105182e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,4,40210004,0.07073736970879413,0.07957612721964855,0.061638250699588934,0.0,0.0,0.061638250699588934,0.27834455062836466,0.5076738114631183,0.2673115903910685,9.614813431917819e-17,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,5,40210005,0.08019481630908913,0.08843361563263478,0.05874564612941783,0.0,0.0,0.05874564612941783,0.2156904969566519,0.40770841500392374,0.3369557745131277,1.3597399555105182e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,6,40210006,0.08103365166517579,0.06590462369764566,0.1534218077851719,0.0,0.0,0.1534218077851719,0.19866264142002552,0.4575238274378636,0.31345658114663577,2.0014830212433605e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,7,40210007,0.07491485426251143,0.07626642502692328,0.06425402026279065,0.0,0.0,0.06425402026279065,0.3244940469096667,0.5169144211553199,0.2618938041104999,1.3597399555105182e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,8,40210008,0.08934360342957703,0.07871447191987788,0.07412615251112747,0.0,0.0,0.07412615251112747,0.33646507922686764,0.49255081077929364,0.2676870392484155,9.614813431917819e-17,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,9,40210009,0.08177450455535738,0.09533977677571895,0.10792266265046616,0.0,0.0,0.10792266265046616,0.26566528389499705,0.45047099048483963,0.3140452705159552,1.3597399555105182e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,10,40210010,0.07597387211785317,0.08039695558364268,0.06856030755187173,0.0,0.0,0.06856030755187173,0.3147936042047913,0.4924589263561623,0.25934428542635457,9.614813431917819e-17,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,11,40210011,0.07898030622925058,0.08293164608655575,0.10384320164478852,0.0,0.0,0.10384320164478852,0.31144871976555694,0.5047136618554453,0.27118008363876844,1.2412670766236366e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,12,40210012,0.08172702742788887,0.07942855589789405,0.09080062290633803,0.0,0.0,0.09080062290633803,0.21094694246501255,0.45662499618577407,0.30506033133722466,9.614813431917819e-17,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,13,40210013,0.06930502654960484,0.09336657717000292,0.15670053691008742,0.0,0.0,0.15670053691008742,0.23616774681190444,0.4697893223126842,0.3043186046635686,7.850462293418876e-17,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,14,40210014,0.07008880051963906,0.07208513004350367,0.08187458997328222,0.0,0.0,0.08187458997328222,0.2632886946030421,0.5040895678401374,0.30498083757656796,9.614813431917819e-17,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,15,40210015,0.08140178655664741,0.09148662963876042,0.1292568900988111,0.0,0.0,0.1292568900988111,0.26660667434597335,0.419571417131407,0.31780329317439265,1.2412670766236366e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,16,40210016,0.08284540736623364,0.06568885651461388,0.09929443923050499,0.0,0.0,0.09929443923050499,0.28783016463629824,0.53118640402146,0.257535313884941,7.850462293418876e-17,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,17,40210017,0.0790575569261853,0.08607342619407807,0.12881480356291666,0.0,0.0,0.12881480356291666,0.31110082989811094,0.4402423056095772,0.29314089935977444,1.5700924586837752e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,18,40210018,0.07838428205942954,0.07897247464765673,0.10148406708637261,0.0,0.0,0.10148406708637261,0.2731273839732038,0.45344849313306324,0.31422316912838877,1.3597399555105182e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
402,fiber_aware,19,40210019,0.06234844887446049,0.07828480498832849,0.12848759626154335,0.0,0.0,0.12848759626154335,0.24522164486970793,0.513823844867595,0.3077545628841896,1.6653345369377348e-16,0.0907233596176794,0.290192534957424,0.5134611874648389,0.24902426138227607,2.0770370905276122e-16
403,geometric_sinkhorn,0,40300000,0.07865934629961799,0.09216240456117063,0.17708915104609835,0.0,0.0,0.17708915104609835,0.18176905576407767,0.39444628154100647,0.3777423192432792,1.5700924586837752e-16,0.11881568059159889,0.19465818677965951,0.38189603484220125,0.35262863392818766,1.2412670766236366e-16
403,geometric_sinkhorn,1,40300001,0.06477084363010653,0.07603947122320832,0.12405245998072253,0.0,0.0,0.12405245998072253,0.23767486808550944,0.4203795832606222,0.35653743159755047,5.551115123125783e-17,0.11881568059159889,0.19465818677965951,0.38189603484220125,0.35262863392818766,1.2412670766236366e-16
403,geometric_sinkhorn,2,40300002,0.08404348164600728,0.08150975875680555,0.1226920404929131,7.134491300835978e-07,1.0701736951253966e-05,0.12270274222986435,0.1769360991279528,0.3954540383766221,0.3786097392503596,1.1102230246251565e-16,0.11881568059159889,0.19465818677965951,0.38189603484220125,0.35262863392818766,1.2412670766236366e-16
403,geometric_sinkhorn,3,40300003,0.07669259934456438,0.06998278098892016,0.15116138846784938,0.0,0.0,0.15116138846784938,0.22007399364447383,0.4358949309342216,0.3766750363708702,1.2412670766236366e-16,0.11881568059159889,0.19465818677965951,0.38189603484220125,0.35262863392818766,1.2412670766236366e-16
403,geometric_sinkhorn,4,40300004,0.07229013933209574,0.08855463287299226,0.1767993696473617,0.0,0.0,0.1767993696473617,0.21940165937215034,0.43297336724717017,0.3521651600484197,1.9229626863835638e-16,0.11881568059159889,0.19465818677965951,0.38189603484220125,0.35262863392818766,1.2412670766236366e-16
403,geometric_sinkhorn,5,40300005,0.08047615889237035,0.0876474402220092,0.22646106133922775,7.262018038906484e-05,0.0010893027058359727,0.2275503640450637,0.1490883729103465,0.4531896732652536,0.4113165500081335,9.614813431917819e-17,0.11881568059159889,0.19465818677965951,0.38189603484220125,0.35262863392818766,1.2412670766236366e-16
403,geometric_sinkhorn,6,40300006,0.0847018923548381,0.07795644354959014,0.13610535685444836,0.0,0.0,0.13610535685444836,0.21347955028583337,0.4072051894545453,0.3501976117226023,2.0770370905276122e-16,0.11881568059159889,0.19465818677965951,0.38189603484220125,0.35262863392818766,1.2412670766236366e-16
403,geometric_sinkhorn,7,40300007,0.09009566643180009,0.07003621106791114,0.11519551820170207,0.0,0.0,0.11519551820170207,0.1942738369158442,0.4029853085915983,0.36656756567580073,9.614813431917819e-17,0.11881568059159889,0.19465818677965951,0.38189603484220125,0.35262863392818766,1.2412670766236366e-16
403,geometric_sinkhorn,8,40300008,0.09109399260129,0.08030225063254395,0.1153718306004484,0.0002847313760433319,0.004270970640649979,0.11964280124109837,0.11879162251575061,0.41262408600602396,0.35057471580960897,1.2412670766236366e-16,0.11881568059159889,0.19465818677965951,0.38189603484220125,0.35262863392818766,1.2412670766236366e-16
403,geometric_sinkhorn,9,40300009,0.08206517902922197,0.08777586486949968,0.128912171763124,0.0,0.0,0.128912171763124,0.23530392260280045,0.38663423563253096,0.3608882454788107,7.850462293418876e-17,0.11881568059159889,0.19465818677965951,0.38189603484220125,0.35262863392818766,1.2412670766236366e-16
