objective,model_seed,evaluation_seed,strength,normalized_strength,tangent_local_mmd,tangent_rollout_mmd,mfsi_rollout_mmd,velocity_gap,angular_error,min_ess,mean_ess,max_moment_error,mean_projection_distortion,mean_lambda_norm
info,20260817,20300813,0.5010973162191472,0.9712921111198901,0.08064200654550231,0.10315412151115629,0.11141591922499311,0.34235145144516654,0.05259524516374598,0.24673595611892774,0.6315762473319843,0.001466591187754546,0.24810334769672995,0.5739615193554429
info,20260817,20300814,0.5010973162191472,0.9712921111198901,0.07486181427394502,0.1012621199501434,0.07209550943451763,0.34169600436154857,0.04874381127108587,0.2846844831299888,0.6350820795797645,0.0014665911877542043,0.2511378724263935,0.6003765860572108
info,20260817,20300815,0.5010973162191472,0.9712921111198901,0.07314448898123212,0.08987628137422403,0.07100040977989537,0.3429104160187771,0.06353271412862758,0.2887425933614535,0.6396540763972725,0.0014665911877541926,0.23709244623766898,0.5658580774250288
info,20260817,20300816,0.5010973162191472,0.9712921111198901,0.0834023181056775,0.09856785934492589,0.07042681606470064,0.3363242518436251,0.05932549294597747,0.27355121287573464,0.63826751580145,0.0014665911877544836,0.2610375010661366,0.6212708191376719
info,20260817,20300817,0.5010973162191472,0.9712921111198901,0.08773756950457456,0.08439938890738015,0.07059769456113288,0.34480300760999383,0.05794445882590687,0.26523390188443136,0.6187115369784825,0.001466591187754491,0.2630810028551666,0.6049105307273168
info,20260817,20300818,0.5010973162191472,0.9712921111198901,0.09323963966827606,0.09929789492798287,0.0887870160623841,0.34604410399661184,0.07444076745575133,0.2884060469820857,0.64286960047048,0.0014665911877541626,0.23775140835107447,0.5705566286121663
info,20260817,20300819,0.5010973162191472,0.9712921111198901,0.06863463238393262,0.07860793782669971,0.07046654053895617,0.35091995373439,0.07519742088986535,0.25754798511320465,0.625951931458667,0.0014665911877540503,0.253400180425172,0.5869815324976555
info,20260818,20300810,0.5028369951401428,0.9739548888564846,0.08776690380697125,0.1198657970575356,0.09406645847382235,1.1994003268538866,0.08559596255593376,0.26110644979664055,0.6354246375772956,0.0013205239827126952,0.25199690212975995,0.5936096131988545
info,20260818,20300811,0.5028369951401428,0.9739548888564846,0.08785822708513023,0.08233957839322091,0.07308064349655054,1.1806098020662938,0.09471702701588847,0.2756092515262415,0.6358014469579042,0.0013219124653319624,0.2458964137544825,0.5807661723037923
info,20260818,20300812,0.5028369951401428,0.9739548888564846,0.09082363525158987,0.0800755500357016,0.09046056893270692,1.1842860686662422,0.10791183190770459,0.27440513986415227,0.6343529449920546,0.001319964246810525,0.24818418915138946,0.5904759254902089
info,20260818,20300813,0.5028369951401428,0.9739548888564846,0.07695661007854784,0.10703832188009044,0.09094537731059572,1.173279919861696,0.09111235053094562,0.25990545584208735,0.6327605327930013,0.0013214592707545627,0.24746342730069543,0.5692000679792317
info,20260818,20300814,0.5028369951401428,0.9739548888564846,0.07835338835136403,0.08766430216879167,0.10400784430696652,1.2097184774254626,0.09406158555378974,0.2881166377093119,0.6365926197363565,0.0013213973374606146,0.2552522116151282,0.6171187062060318
info,20260818,20300815,0.5028369951401428,0.9739548888564846,0.08375608016429748,0.07830996759531704,0.08703159961697317,1.1959975820115893,0.09862117002956627,0.2895944258673911,0.6427570925738205,0.0013214139916302562,0.24200334436396126,0.5801857365362225
info,20260818,20300816,0.5028369951401428,0.9739548888564846,0.08293719522720186,0.10009498485901829,0.08589122208510934,1.1918231438926545,0.1001883117803483,0.2674657563853429,0.6401410545142093,0.0013204796858099187,0.25615925069483125,0.6050277135314152
info,20260818,20300817,0.5028369951401428,0.9739548888564846,0.08747882990460412,0.1001907846000878,0.0746968700993257,1.18427445249998,0.09957048257092453,0.28145479704084186,0.6297095082240757,0.0013210697780715944,0.26218716932288244,0.6085016177299771
info,20260818,20300818,0.5028369951401428,0.9739548888564846,0.0891861324661064,0.12043570135582303,0.09827279079630495,1.1889353928430366,0.0938661224175323,0.3049152213750781,0.6490639078286474,0.0013198263624842562,0.2414582405458942,0.5794932978833676
info,20260818,20300819,0.5028369951401428,0.9739548888564846,0.06885095760865698,0.09091487054782706,0.07709096305790496,1.175915333540245,0.07266562748456847,0.26981487743496113,0.6321412612099011,0.0013209562615211085,0.25374871834374374,0.5905576029891663
